annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
MOL3,1.5022652753689616e-4,7.891056651887496e-5,2.2018220751325592,2.1064923671008766,0.9266512217256978,2,-30962.71358613908,61931.42717227816,61954.07232068946,67969.24671658552,14020,-0.12911605304850837,0.08896113122240551,0.14669755654860436,FALSE
ACTE2,1.5585627934926245e-4,8.45407198826198e-5,2.2018158763367026,2.185445651904685,0.9303284012701476,2,-30962.674109907628,61931.348219815256,61953.993368226555,67968.86400910282,14020,-0.14273851198230958,0.09655419772085119,0.1393431974597047,FALSE
RGSZ,1.6961226606145073e-4,9.829768776370429e-5,2.2018007298489692,2.37836737046077,0.9384756848903488,2,-30962.577650987605,61931.15530197521,61953.80045038651,67967.92888456763,14020,-0.17449322158781505,0.11314597049388106,0.12304863021930232,FALSE
COP1,1.7086742542985462e-4,9.955293665842024e-5,2.201799347808718,2.395970697871112,0.9391646049123685,2,-30962.568849566927,61931.137699133855,61953.78284754515,67967.84355951277,14020,-0.14626957158401857,0.09449595928224931,0.12167079017526292,FALSE
SYNOR4,1.824674187168651e-4,1.1115375733439237e-4,2.201786575160421,2.5586600825110786,0.9451429750280329,2,-30962.487507643524,61930.97501528705,61953.620163698346,67967.05499824432,14020,-0.1638675957188582,0.10244406071389627,0.10971404994393416,FALSE
SYNOR3,1.8576978756345796e-4,1.1445636172802143e-4,2.2017829389382304,2.6049763475423715,0.9467243743305438,2,-30962.464350471866,61930.92870094373,61953.57384935503,67966.83050499659,14020,-0.15344377949145652,0.09507085396251572,0.10655125133891231,FALSE
SYNOR5,2.035140643743231e-4,1.3220190417917443e-4,2.2017634006989697,2.8538479807296744,0.9544111227427863,2,-30962.33992112798,61930.67984225596,61953.32499066726,67965.62425865802,14020,-0.2082980799374522,0.12330192277113618,0.09117775451442747,FALSE
SYNOR2,2.3746462947634952e-4,1.6615489086213575e-4,2.201726017217768,3.330044873130358,0.9659768563106271,2,-30962.101841221942,61930.203682443884,61952.84883085518,67963.31631760848,14020,-0.20689281710422225,0.11337580148523496,0.06804628737874577,FALSE
SYCHO1,2.4125005716690937e-4,1.6994058855468452e-4,2.201721848986699,3.3831419846772763,0.9670562449731948,2,-30962.07529523443,61930.15059046886,61952.79573888016,67963.05898628185,14020,-0.2459717351277938,0.13372884459226686,0.06588751005361038,FALSE
ACOB,3.3516405290816943e-4,2.6386128286903787e-4,2.201618435361928,4.700575485703325,0.984915357033417,2,-30961.416674390628,61928.833348781256,61951.478497192555,67956.67476365558,14020,-0.20403136836884153,0.0941068911437874,0.030169285933166007,FALSE
EPSC,3.373329923525121e-4,2.660303770166683e-4,2.2016160469715977,4.731004476679171,0.9851798825364249,2,-30961.401462841324,61928.80292568265,61951.44807409395,67956.52732032548,14020,-0.19229688722392618,0.08840881606689646,0.029640234927150323,FALSE
SCHW,3.420482187557567e-4,2.7074593974130146e-4,2.20161085465488,4.79715688592363,0.9857384223395176,2,-30961.368393155546,61928.73678631109,61951.38193472239,67956.20678178535,14020,-0.27511109674007705,0.12560766644353222,0.028523155320964798,FALSE
ACTE1,3.4448283592059664e-4,2.7318073055937475e-4,2.201608173696443,4.831313664239044,0.9860181920597594,2,-30961.351318193367,61928.70263638673,61951.34778479803,67956.04127782753,14020,-0.2158401195428467,0.09819730204303719,0.02796361588048134,FALSE
ACBG,3.761081552481268e-4,3.048083056158557e-4,2.2015733481435293,5.27502031473821,0.9891758969667671,2,-30961.129513164185,61928.25902632837,61950.90417473967,67953.89140572785,14020,-0.24747446778037585,0.10775026096814286,0.021648206066465694,FALSE
OPC,3.7670791391254866e-4,3.054081070590353e-4,2.201572687688682,5.283435264930875,0.9892280648757135,2,-30961.125306672835,61928.25061334567,61950.89576175697,67953.85063445829,14020,-0.2149468539643578,0.09351319547852303,0.021543870248572985,FALSE
VSMCA,4.3712329167676253e-4,3.6582779405136545e-4,2.2015061571984376,6.131148617173508,0.993353114405828,2,-30960.70156203089,61927.40312406178,61950.048272473075,67949.7436297605,14020,-0.25024498606458917,0.10106352988938429,0.013293771188344166,FALSE
ENTG1,4.4837809119177595e-4,3.770833963337994e-4,2.2014937629905518,6.2890807245193106,0.9939201939137162,2,-30960.622619679714,61927.24523935943,61949.89038777073,67948.97853457792,14020,-0.2154261786931785,0.08590232001385081,0.012159612172567549,FALSE
HYPEN,4.800967711878163e-4,4.088043387178164e-4,2.201458832813548,6.7341897948302485,0.9952659655465578,2,-30960.400136729317,61926.80027345863,61949.44542186993,67946.8223158705,14020,-0.26746484808158816,0.10306804448798898,0.00946806890688438,FALSE
ACMB,5.027237732512278e-4,4.314329546900586e-4,2.201433914502614,7.051732374489474,0.9960360915959667,2,-30960.241420823226,61926.48284164645,61949.12799005775,67945.28414451066,14020,-0.24398112864285496,0.09187732137830415,0.007927816808066536,FALSE
EPMB,5.77244718036131e-4,5.059592148062286e-4,2.201351845247855,8.097645269827094,0.9977806463089707,2,-30959.718672203075,61925.43734440615,61948.08249281745,67940.21825099742,14020,-0.3307998885730712,0.11624813139487325,0.0044387073820586955,FALSE
MGL2,5.854253291446866e-4,5.141404094106683e-4,2.201342835827109,8.212470903090038,0.9979167327143624,2,-30959.66128457716,61925.32256915432,61947.96771756562,67939.6621374797,14020,-0.2769374129527382,0.09663728252636841,0.004166534571275101,FALSE
SATG1,6.329522225688022e-4,5.616706927700221e-4,2.201290493069229,8.879610529634887,0.9985556627002478,2,-30959.327870415138,61924.655740830276,61947.300889241575,67936.43128497513,14020,-0.3511670603150525,0.11784653382120355,0.0028886745995044694,FALSE
OEC,6.715330473480145e-4,6.002542693912538e-4,2.2012480019631493,9.421219984385013,0.9989255072779687,2,-30959.057203712207,61924.114407424415,61946.75955583571,67933.80858137753,14020,-0.2977006196928934,0.09698982290659906,0.0021489854440626065,FALSE
MGL1,7.577672045095256e-4,6.864945773485953e-4,2.2011530247521227,10.631952752339167,0.9994429222016314,2,-30958.452183658315,61922.90436731663,61945.54951572793,67927.94643002338,14020,-0.3232241807065237,0.09912822376501085,0.0011141555967370026,FALSE
MGL3,7.848050489526288e-4,7.135343503112956e-4,2.20112324476799,11.01160875246188,0.999546131883367,2,-30958.26247501126,61922.52495002252,61945.17009843382,67926.10841198466,14020,-0.31497986828677876,0.09491993035626037,9.077362332658352e-4,FALSE
SATG2,8.195330037600817e-4,7.482647821482891e-4,2.2010849941623425,11.499276749531957,0.9996509227723331,2,-30958.018801853028,61922.037603706056,61944.682752117355,67923.74762440348,14020,-0.305638701653213,0.090130770364038,6.981544553338267e-4,FALSE
ENTG4,8.514639725369013e-4,7.801980284549703e-4,2.201049823670092,11.947697929308918,0.9997256144515968,2,-30957.794746633113,61921.58949326623,61944.234641677525,67921.57697441957,14020,-0.2838344360038236,0.08211508897982885,5.487710968063083e-4,FALSE
RGDG,8.517682201264459e-4,7.805022977455112e-4,2.2010494885526746,11.951970755029786,0.9997262424424679,2,-30957.792611735153,61921.585223470305,61944.230371881604,67921.55629183303,14020,-0.41685606152852145,0.12057752357754961,5.475151150641245e-4,FALSE
ABC,8.881661910804209e-4,8.169028648458143e-4,2.201009397171619,12.4631593557213,0.9997918058091863,2,-30957.537203363863,61921.07440672773,61943.719555139025,67919.08197745761,14020,-0.3407508201526503,0.0965212273742129,4.163883816274828e-4,FALSE
EPEN,9.125425324164481e-4,8.412809448652414e-4,2.2009825468822966,12.805531896984814,0.9998266190602709,2,-30957.36614682324,61920.73229364648,61943.377442057776,67917.42488696035,14020,-0.27042819094981896,0.07557064897267911,3.4676187945810433e-4,FALSE
ENTG5,9.251177255388561e-4,8.538570349343466e-4,2.2009686953083065,12.982160538885076,0.9998422193076824,2,-30957.277901061392,61920.555802122784,61943.20095053408,67916.57003213464,14020,-0.3065446759395999,0.08507859122732032,3.15561384635217e-4,FALSE
ENTG6,9.683256081646744e-4,8.970679994347863e-4,2.20092110116548,13.58908368419163,0.9998858186912898,2,-30956.974683533652,61919.949367067304,61942.5945154786,67913.63278364768,14020,-0.3197326228608673,0.08673449691038403,2.283626174204083e-4,FALSE
PER3,9.880658667596937e-4,9.168096660369107e-4,2.2008993566265334,13.866384353045522,0.9999014765932506,2,-30956.83614906682,61919.67229813364,61942.31744654494,67912.29085154721,14020,-0.4171240260988712,0.11201691006887234,1.9704681349879031e-4,FALSE
ENTG2,0.0011242442541751004,0.001052997766604058,2.200749345836136,15.779644618329987,0.999964240074244,2,-30955.880392964522,61917.760785929044,61940.40593434034,67903.03351843849,14020,-0.33253043190226916,0.08371104961957188,7.151985151209687e-5,FALSE
ENTG7,0.001151746818491078,0.0010805022925864938,2.2007190484409342,16.166109660613905,0.9999708366466667,2,-30955.68735280726,61917.37470561452,61940.01985402582,67901.16390899422,14020,-0.33807548950557,0.08408352793293503,5.832670666639886e-5,FALSE
CHOR,0.0012100888167319703,0.001138848452168273,2.200654776304825,16.985999778955748,0.9999810634930213,2,-30955.277833448763,61916.555666897526,61939.200815308825,67897.19785151481,14020,-0.35168169428717133,0.08533048341104724,3.787301395749366e-5,FALSE
PER1,0.001265190752549782,0.0011939543182239998,2.2005940718416674,17.76044470114501,0.9999873946662224,2,-30954.891035059572,61915.782070119145,61938.42721853044,67893.45205172614,14020,-0.3404155800074744,0.08077603112217233,2.5210667555133646e-5,FALSE
VLMC1,0.001265832050914055,0.0011945956623298226,2.2005933653289915,17.7694585039167,0.9999874541715057,2,-30954.886533219607,61915.773066439215,61938.41821485051,67893.40845661027,14020,-0.43237321181296545,0.10257031330974746,2.50916569885603e-5,FALSE
PVM1,0.0012791115192722113,0.0012078760778684305,2.200578735406415,17.95611136908994,0.9999886248744452,2,-30954.793312245896,61915.58662449179,61938.23177290309,67892.50572553501,14020,-0.40995853764349705,0.09674617200323732,2.275025110970492e-5,FALSE
PVM2,0.0012939738211586462,0.0012227394398335312,2.200562361568867,18.16501803043648,0.999989805526929,2,-30954.688978417435,61915.37795683487,61938.02310524617,67891.49539429275,14020,-0.4258256277352098,0.09991113178995059,2.0388946141985815e-5,FALSE
VECV,0.0013089532354794568,0.0012377199225860336,2.20054585858496,18.375577132563457,0.9999908710249346,2,-30954.583820884942,61915.167641769884,61937.81279018118,67890.47710181058,14020,-0.361188616888841,0.08425846843682594,1.8257950130812367e-5,FALSE
VECA,0.0014345026848264328,0.0013632783269580395,2.200407534523064,20.14061941388988,0.9999963737392252,2,-30953.702384603617,61913.404769207234,61936.04991761853,67881.94231816188,14020,-0.42130876311845583,0.09387805453177381,7.252521549492293e-6,FALSE
ENTG3,0.0014437082186439213,0.001372484517375594,2.200397391987241,20.270053267882968,0.9999966106493494,2,-30953.637751592305,61913.27550318461,61935.92065159591,67881.31653095283,14020,-0.3767875665503908,0.08368914255401205,6.778701301124454e-6,FALSE
PER2,0.001467561860558312,0.0013963398606909871,2.2003711101414654,20.605457067939813,0.9999971547731229,2,-30953.47026991664,61912.94053983328,61935.58568824458,67879.69497327949,14020,-0.37949691479029096,0.0836020878173376,5.690453754218441e-6,FALSE
VLMC2,0.0015327742046445045,0.0014615568561568981,2.2002992578433638,21.522483456578087,0.9999982356599998,2,-30953.01237925916,61912.02475851832,61934.669906929616,67875.26187340613,14020,-0.43171091734187333,0.09305652702517278,3.528680000405215e-6,FALSE
ENMFB,0.0017466432301836124,0.001675441136262723,2.2000635960971717,24.530784616054973,0.9999996300814916,2,-30951.51048083944,61909.02096167888,61931.66611009018,67860.72317274571,14020,-0.5271550315213175,0.10643455198261742,7.398370167332882e-7,FALSE
VECC,0.002204494621104049,0.0021333251842010625,2.1995590059058827,30.975299468945146,0.9999999866937069,2,-30948.294130559738,61902.588261119476,61925.233409530774,67829.59868287267,14020,-0.4910680900969611,0.08823359152266634,2.6612586125558862e-8,FALSE
