annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
DEINH4,3.455491831370928e-5,-3.6769293175753504e-5,2.201949434733811,0.48447669581085284,0.24320653117224872,2,-30963.524634725618,61933.049269451236,61955.694417862534,67977.11001000619,14020,0.09559615332647096,0.13734219100515432,0.48641306234449744,FALSE
HYPEP7,2.7754935937097662e-5,-4.356976057251494e-5,2.2019569215884665,0.38913500225516773,0.2663822904736268,2,-30963.5723108874,61933.1446217748,61955.7897701861,67977.5722691296,14020,0.10616714773727369,0.17019233683378454,0.5327645809472537,FALSE
SCINH11,2.4511817264622093e-5,-4.68131105659797e-5,2.20196049228848,0.34366410188166746,0.2788656337833034,2,-30963.595048986637,61933.190097973275,61955.83524638457,67977.79273458253,14020,0.08391771191124976,0.14314841682489382,0.5577312675666068,FALSE
HBCHO4,2.4352047304180636e-5,-4.6972891922125726e-5,2.201960668196355,0.3414240175784393,0.2795089023201901,2,-30963.596169161196,61933.19233832239,61955.83748673369,67977.80359565801,14020,0.07516484227776779,0.12863753704596625,0.5590178046403802,FALSE
PSPEP8,2.2328304759610875e-5,-4.8996778813537034e-5,2.2019628963502305,0.3130498226015885,0.28791181627841866,2,-30963.61035795135,61933.2207159027,61955.865864314,67977.94116858141,14020,0.07299493124550645,0.1304625830175835,0.5758236325568373,FALSE
HBGLU10,2.177326414042138e-5,-4.955185902200121e-5,2.2019635074532156,0.30526780992536684,0.29030373851373575,2,-30963.614249426944,61933.22849885389,61955.87364726519,67977.97889994245,14020,0.07285359004070754,0.1318592047285634,0.5806074770274715,FALSE
DGNBL2,2.1246367484481192e-5,-5.0078793259800136e-5,2.2019640875693742,0.29788040100889257,0.29261148191762765,2,-30963.617943578854,61933.23588715771,61955.88103556901,67978.01471809209,14020,0.05867433453755631,0.10750463964658384,0.5852229638352553,FALSE
OBINH4,1.9409739847929896e-5,-5.1915551896764e-5,2.2019661097054577,0.2721298346372723,0.3009574334897155,2,-30963.63082043697,61933.26164087394,61955.90678928524,67978.13957104526,14020,0.06659860346960818,0.127666526815982,0.601914866979431,FALSE
CBNBL2,1.7953064022164146e-5,-5.3372331622281166e-5,2.201967713511404,0.2517064764932286,0.3079419639617192,2,-30963.641033381977,61933.28206676395,61955.92721517525,67978.23859507989,14020,0.07458556104665344,0.14866459970231305,0.6158839279234384,FALSE
OBINH3,1.7679683781790983e-5,-5.364573136201756e-5,2.2019680145040184,0.24787354894667285,0.3092920908838957,2,-30963.642950084995,61933.28590016999,61955.93104858129,67978.25717932075,14020,0.058434672313484565,0.11736957190701272,0.6185841817677914,FALSE
DGNBL1,1.6513395108788405e-5,-5.481210322266783e-5,2.201969298591523,0.2315216226332442,0.3152026827904515,2,-30963.651127074678,61933.302254149356,61955.947402560654,67978.33646299382,14020,0.060694438054182405,0.1261400840482907,0.630405365580903,FALSE
HBSER5,1.558690145156695e-5,-5.5738662963600305e-5,2.201970318663426,0.21853176458404724,0.32008409498196755,2,-30963.65762282597,61933.31524565194,61955.96039406324,67978.39944553142,14020,0.05581379507371805,0.11939448517130573,0.6401681899639351,FALSE
TEINH2,1.4717659379303416e-5,-5.660796703588211e-5,2.201971275700757,0.20634462140768653,0.3248273482058479,2,-30963.663717174484,61933.32743434897,61955.97258276027,67978.45853613727,14020,0.04526943243345244,0.09965715229651557,0.6496546964116958,FALSE
MEINH5,1.460642447571332e-5,-5.671920987349033e-5,2.201971398170587,0.20478506232704738,0.32544644697821995,2,-30963.66449705383,61933.32899410766,61955.97414251896,67978.46609782585,14020,0.0566911912179411,0.1252755866988917,0.6508928939564399,FALSE
TEGLU12,1.1989607433767797e-5,-5.933621356435381e-5,2.201974279288925,0.168096311630212,0.34090775580164945,2,-30963.682843802086,61933.36568760417,61956.01083601547,67978.64398763275,14020,0.0426260928188097,0.10396722065164551,0.6818155116032989,FALSE
HBGLU7,1.1963463938646266e-5,-5.936235892423092e-5,2.201974308072922,0.16772977104888803,0.34107181025076516,2,-30963.68302709632,61933.36605419264,61956.011202603935,67978.64576485341,14020,0.03963785424551862,0.09678433252405799,0.6821436205015303,FALSE
HYPEP5,1.0049382187264553e-5,-6.127657720056412e-5,2.2019764154765458,0.14089375416063238,0.3536998949277659,2,-30963.696446871185,61933.39289374237,61956.03804215367,67978.77588309541,14020,0.05231501946511384,0.13937360086453973,0.7073997898555318,FALSE
DEGLU2,5.986743132032682e-6,-6.533950603038186e-5,2.2019808884346452,0.08393464120623499,0.38601937452778395,2,-30963.724930261982,61933.449860523964,61956.09500893526,67979.05205910064,14020,0.029238444675222786,0.10092148857609938,0.7720387490555679,FALSE
NFOL2,5.806139130881558e-6,-6.552012291338727e-5,2.201981087279106,0.08140254324945115,0.387704931894477,2,-30963.726196484095,61933.45239296819,61956.09754137949,67979.06433646294,14020,0.0285067999621963,0.09991472131270593,0.775409863788954,FALSE
TECHO,4.605087125600115e-6,-6.67212605858225e-5,2.201982409633287,0.06456361882200343,0.39971344037556833,2,-30963.73461710354,61933.46923420708,61956.114382618376,67979.14598332853,14020,0.03606238874947796,0.14192554098417418,0.7994268807511367,FALSE
PSNF2,4.406316775056659e-6,-6.692004511399396e-5,2.201982628478692,0.06177683339459166,0.4018564741655129,2,-30963.736010688746,61933.47202137749,61956.11716978879,67979.15949562943,14020,0.028487185466807716,0.11461374980125853,0.8037129483310258,FALSE
TEGLU1,3.844669737856369e-6,-6.7481732211494e-5,2.2019832468498395,0.05390247696196827,0.40820504441819133,2,-30963.73994841237,61933.47989682474,61956.12504523604,67979.1976760912,14020,0.026336798042442752,0.11343801337332257,0.8164100888363827,FALSE
DEGLU3,2.5400985791531025e-06,-6.878639642105e-5,2.201984683176811,0.035612272538409366,0.42516058304094406,2,-30963.74909478997,61933.49818957994,61956.14333799124,67979.28636013283,14020,0.01736221154854661,0.09200368012622392,0.8503211660818881,FALSE
HBSER4,2.459334569055545e-6,-6.886716619169952e-5,2.2019847720975916,0.03447995545590513,0.4263461450007488,2,-30963.749661027854,61933.49932205571,61956.14447046701,67979.29185042654,14020,0.020337820179718056,0.10952696539704147,0.8526922900014976,FALSE
MFOL2,2.4175152185474663e-6,-6.890898852507377e-5,2.201984818140491,0.0338936453024388,0.4269679447001453,2,-30963.74995422404,61933.49990844808,61956.14505685938,67979.29469328337,14020,0.016744965739172602,0.09095469527242978,0.8539358894002906,FALSE
CBNBL1,1.4336195968109801e-6,-6.989295432480169e-5,2.2019859014044543,0.020099375562148632,0.443630963941283,2,-30963.756852329527,61933.51370465905,61956.15885307035,67979.36157797549,14020,0.019793654302162678,0.13961584154730092,0.887261927882566,FALSE
MEINH11,5.942496474333191e-7,-7.073238414379013e-5,2.2019868255459825,0.008331385007937737,0.46363712859544337,2,-30963.76273715821,61933.52547431642,61956.17062272772,67979.41863789057,14020,0.013947557668964456,0.1528057031060439,0.9272742571908867,FALSE
SCGLU9,1.4067710333763936e-7,-7.118598903965712e-5,2.2019873249266055,0.0019722932662502076,0.48228890890285764,2,-30963.765917156477,61933.531834312955,61956.17698272425,67979.44947150676,14020,0.006123048032628785,0.13787385548721243,0.9645778178057153,FALSE
HBGLU8,8.770374271140958e-8,-7.123896617855507e-5,2.2019873832499472,0.0012296065806550616,0.4860139070537437,2,-30963.76628855275,61933.5325771055,61956.1777255168,67979.45307260715,14020,0.004521158663409416,0.12893376326087314,0.9720278141074874,FALSE
PSNF3,7.906203996876226e-8,-7.124760849785972e-5,2.2019873927644085,0.0011084498879983563,0.4867205489784227,2,-30963.766349139736,61933.53269827947,61956.17784669077,67979.45366006542,14020,0.003916082115475268,0.1176234078680902,0.9734410979568454,FALSE
MSN3,1.391869863582936e-9,-7.132528420772388e-5,2.2019874782787814,1.951401551459373e-5,0.49823772276111733,2,-30963.766893685315,61933.53378737063,61956.17893578193,67979.45894004157,14020,4.32283164401044e-4,0.09785769884311939,0.9964754455222347,FALSE
MBDOP2,2.5215765170048963e-7,-7.107450053966957e-5,2.201987202187208,0.0035352511682814973,0.5237059088898914,2,-30963.7651355662,61933.5302711324,61956.175419543695,67979.44189311938,14020,-0.008168733322220751,0.13738666489154616,0.952588182220217,FALSE
PSPEP3,2.632427615628991e-7,-7.106341463902766e-5,2.2019871899825696,0.0036906644886525574,0.5242207458252178,2,-30963.765057848483,61933.530115696965,61956.175264108264,67979.44113955961,14020,-0.00654676653002727,0.10776421517683496,0.9515585083495643,FALSE
PSPEP7,3.6632813119561085e-7,-7.096032191689083e-5,2.2019870764862053,0.005135922280795275,0.5285653726193605,2,-30963.764335116717,61933.528670233434,61956.17381864473,67979.43413187195,14020,-0.008871831155132522,0.12379526856410972,0.9428692547612789,FALSE
DECHO2,3.984404202790463e-7,-7.09282073372286e-5,2.2019870411307694,0.005586136918054971,0.5297888606902053,2,-30963.76410997738,61933.52821995476,61956.17336836606,67979.43194889592,14020,-0.009925949135357288,0.13280555993975693,0.9404222786195895,FALSE
PSNF1,1.6651319531822185e-6,-6.966142545539178e-5,2.2019856465106016,0.02334518885643462,0.5607174809088467,2,-30963.755229193885,61933.51045838777,61956.15560679907,67979.34583989074,14020,-0.017545873212328433,0.11483553313315605,0.8785650381823068,FALSE
DECHO1,1.8599691833491905e-6,-6.946657432815861e-5,2.201985431995842,0.02607681645263065,0.5641424064242986,2,-30963.753863187656,61933.50772637531,61956.15287478661,67979.33259496123,14020,-0.017695983364846173,0.10958406748038667,0.871715187151403,FALSE
MSN5,2.19637503366064e-6,-6.913014448306498e-5,2.2019850616147307,0.03079324560543803,0.5696475076053922,2,-30963.751504641452,61933.503009282904,61956.1481576942,67979.30972627351,14020,-0.019795062763171993,0.11280520786332397,0.8607049847892156,FALSE
HYPEP8,4.781388988691737e-6,-6.654494614766193e-5,2.201982215525584,0.06703539414375356,0.6021465078492121,2,-30963.73338104538,61933.46676209076,61956.111910502055,67979.13399842325,14020,-0.038688514943045295,0.14942730921982472,0.7957069843015757,FALSE
MSN4,6.352039545922621e-6,-6.49741835612172e-5,2.2019804862443397,0.08905616012208604,0.617307539219168,2,-30963.722369153023,61933.44473830605,61956.089886717346,67979.02722644804,14020,-0.0283851922638137,0.09511737524460134,0.7653849215616639,FALSE
OBINH1,9.774857359479759e-6,-6.155112160932674e-5,2.2019767177281606,0.13704483977366685,0.6443788554841169,2,-30963.698371583832,61933.396743167665,61956.04189157896,67978.7945451447,14020,-0.04821525067458748,0.13024260838652887,0.7112422890317662,FALSE
COP2,1.150976097823582e-5,-5.981609424576817e-5,2.201974807599973,0.16136870623010427,0.6560471904735825,2,-30963.686208045106,61933.37241609021,61956.01756450151,67978.67660733522,14020,-0.040896318015785464,0.10180627581252191,0.687905619052835,FALSE
PSPEP1,1.2751070331292194e-5,-5.857469635417445e-5,2.2019734409178566,0.17877228558270333,0.6637815333381614,2,-30963.677505119664,61933.35501023933,61956.000158650626,67978.5922237969,14020,-0.04945070998967712,0.11695598073726812,0.6724369333236773,FALSE
TEGLU16,1.5484185442600833e-5,-5.584138629877167e-5,2.2019704317539874,0.21709164139249706,0.6793639142207719,2,-30963.6583429791,61933.3166859582,61955.9618343695,67978.40642811016,14020,-0.05360747414608032,0.11505454881148493,0.6412721715584561,FALSE
HYPEP4,1.845867858892422e-5,-5.286668099180325e-5,2.2019671568278634,0.2587954508387649,0.6945215442928457,2,-30963.63748845371,61933.27497690742,61955.92012531872,67978.20422367516,14020,-0.07955782200431087,0.1563884107506602,0.6109569114143085,FALSE
HYPEP6,1.9672493714809104e-5,-5.165277928842471e-5,2.2019658204122687,0.27581378782663113,0.7002667332262622,2,-30963.628978233617,61933.257956467234,61955.90310487853,67978.12170917954,14020,-0.07415890951775105,0.14120671464515794,0.5994665335474755,FALSE
OBDOP2,2.172566057086733e-5,-4.959946598681597e-5,2.2019635598650176,0.3046003788480005,0.7094892682101342,2,-30963.614583182825,61933.22916636565,61955.87431477695,67977.98213600735,14020,-0.06905634563189962,0.12512335267348565,0.5810214635797315,FALSE
HBADR,2.2079726895392687e-5,-4.924537440809118e-5,2.2019631700359414,0.3095646061753663,0.7110218183815166,2,-30963.61210076945,61933.2242015389,61955.8693499502,67977.95806677015,14020,-0.07104644669889365,0.1276928887700625,0.5779563632369669,FALSE
HBGLU1,2.3775490602972545e-5,-4.754948974716733e-5,2.2019613029893117,0.33334030358293054,0.718145972127218,2,-30963.600211497505,61933.20042299501,61955.84557140631,67977.84278967067,14020,-0.07185417264155984,0.12445377654698123,0.563708055745564,FALSE
MFOL1,2.413980950150379e-5,-4.718514486290459e-5,2.20196090187168,0.338448299288554,0.7196321905538363,2,-30963.597657196507,61933.195314393015,61955.84046280431,67977.81802346902,14020,-0.04897299457760398,0.08418030458826324,0.5607356188923273,FALSE
OBNBL4,3.328032234307464e-5,-3.8043980059132565e-5,2.201950838079795,0.4666056480362803,0.7527179124554684,2,-30963.53357122107,61933.06714244214,61955.71229085344,67977.19665635076,14020,-0.10352260291520686,0.15155148192605097,0.49456417508906336,FALSE
PSPEP6,3.624829701188589e-5,-3.507579369443903e-5,2.2019475703014626,0.508219546199698,0.7620387584857269,2,-30963.512762027243,61933.02552405449,61955.670672465785,67976.99489503834,14020,-0.09183801147591972,0.12882400285689763,0.4759224830285461,FALSE
MOL1,4.3603838976732646e-5,-2.771972708326409e-5,2.2019394717341325,0.6113524797688776,0.7828538821460643,2,-30963.46119026347,61932.92238052694,61955.56752893824,67976.49486927467,14020,-0.07671094158752971,0.09810959308474192,0.43429223570787134,FALSE
CR,4.368566976834304e-5,-2.763789045490128e-5,2.201939381636977,0.6124998476182456,0.7830693293728425,2,-30963.46061652275,61932.9212330455,61955.566381456796,67976.48930646172,14020,-0.10580876968112515,0.1351975034591537,0.4338613412543151,FALSE
