annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
NFOL2,2.38041217168453e-6,-6.90173901691793e-5,2.257060563376344,0.03334013223987011,0.5724399133270414,2,-31278.89004307519,62563.78008615038,62586.422237772276,71351.07934880284,14006,-0.018706090886026767,0.10244703202595315,0.8551201733459173,FALSE
OBDOP2,4.581979751621777e-6,-6.681566540178707e-5,2.2570580788333814,0.06417550245206739,0.5999910860671568,2,-31278.87462324218,62563.74924648436,62586.39139810626,71350.92226420583,14006,-0.032491544566217764,0.12825837059500458,0.8000178278656864,FALSE
PSPEP6,1.0324592942350426e-5,-6.107264220012176e-5,2.2570515980886348,0.14460774176663013,0.6481258202868961,2,-31278.834401679604,62563.66880335921,62586.310954981105,71350.51252158104,14006,-0.05021662793323393,0.13205406490353244,0.7037483594262077,FALSE
MOL1,1.072158499341359e-5,-6.067562180467334e-5,2.2570511500681927,0.15016812945811406,0.6508096859878805,2,-31278.831621118024,62563.66324223605,62586.30539385795,71350.48419570227,14006,-0.03900130531323599,0.10064454872408979,0.6983806280242391,FALSE
OBINH1,1.0921520650790735e-5,-6.047567187228431e-5,2.2570509244332597,0.15296848888348527,0.6521397490005516,2,-31278.830220753523,62563.66044150705,62586.302593128945,71350.46993004336,14006,-0.05221517966702159,0.133504464301174,0.6957205019988968,FALSE
PSPEP1,1.82320000073812e-5,-5.3164670562377836e-5,2.2570426742659824,0.2553620478642396,0.6933337507899311,2,-31278.77901740973,62563.55803481946,62586.20018644136,71349.94831820906,14006,-0.060603550757425385,0.119927807470474,0.6133324984201378,FALSE
COP2,2.1744756433116808e-5,-4.965166333281701e-5,2.257038709969645,0.30456368126530153,0.7094778740558942,2,-31278.754413571936,62563.50882714387,62586.15097876577,71349.69767864996,14006,-0.05761712062768846,0.10440288368460564,0.5810442518882115,FALSE
CR,2.314931970427187e-5,-4.82469997786783e-5,2.257037124857784,0.3242368776411722,0.7154591876694543,2,-31278.744575789948,62563.489151579895,62586.13130320179,71349.597461306,14006,-0.07895716866168383,0.1386629266344903,0.5690816246610916,FALSE
ENT5,2.8316347976225442e-5,-4.307960259142263e-5,2.2570312936279446,0.3966100003017929,0.735572259764024,2,-31278.70838499264,62563.41676998528,62586.058921607175,71349.22878738417,14006,-0.06721008954598784,0.10672167767408473,0.5288554804719522,FALSE
PSPEP4,3.866097620808748e-5,-3.2734235774212195e-5,2.2570196191923553,0.5415065679430131,0.7690893255996654,2,-31278.635928790045,62563.27185758009,62585.91400920199,71348.49068523738,14006,-0.08099700262266273,0.1100695227395662,0.46182134880066916,FALSE
HBGLU1,3.879878233420855e-5,-3.259641980890571e-5,2.257019463670772,0.5434368300602068,0.7694878894922434,2,-31278.634963558558,62563.269927117115,62585.91207873901,71348.48085259814,14006,-0.0940572170286601,0.1275902800043315,0.4610242210155131,FALSE
OBNBL4,4.35067430540272e-5,-2.7888122950292527e-5,2.257014150478884,0.6093819554388621,0.7824830987024356,2,-31278.60198764462,62563.20397528924,62585.846126911136,71348.14493371962,14006,-0.12126670378068913,0.15534482060092264,0.4350338025951288,FALSE
PSPEP5,4.697208013172283e-5,-2.442253845447162e-5,2.2570102396479377,0.6579218582831576,0.7913458257377751,2,-31278.57771532566,62563.15543065132,62585.79758227322,71347.89767759024,14006,-0.10861473633839731,0.13390648023118595,0.41730834852444976,FALSE
MOL2,7.108114173913781e-5,-3.117555089637847e-7,2.2569830310064387,0.9956332419459548,0.840806657174769,2,-31278.408845490347,62562.81769098069,62585.45984260259,71346.17746592766,14006,-0.09466234679114628,0.09486970995001068,0.3183866856504619,FALSE
SZNBL,7.127964769367431e-5,-1.1323538151586376e-7,2.256982806978218,0.9984139121895156,0.8411440692597958,2,-31278.407455055665,62562.81491011133,62585.45706173323,71346.16330227983,14006,-0.09563535265371861,0.09571128602696337,0.3177118614804083,FALSE
HBINH1,7.224206154946084e-5,8.492471886833997e-7,2.256981720824773,1.011895415472635,0.8427667189840605,2,-31278.40071382527,62562.80142765054,62585.44357927244,71346.09463284898,14006,-0.1554440649657794,0.1545276964795797,0.314466562031879,FALSE
MSN6,7.798589163624743e-5,6.593487373196538e-6,2.256975238487411,1.0923555865816847,0.8520160434045791,2,-31278.360481017287,62562.720962034575,62585.36311365647,71345.68480339713,14006,-0.14007046222177533,0.13401843579565406,0.2959679131908416,FALSE
PSNP6,9.641946367049425e-5,2.502837552720294e-5,2.2569544347113184,1.3505812304868292,0.8774018332805036,2,-31278.231361019145,62562.46272203829,62585.10487366019,71344.36954500538,14006,-0.11256178987743069,0.0968569157165295,0.24519633343899289,FALSE
OBNBL3,9.920208769348097e-5,2.7811198223814948e-5,2.25695129427852,1.389562287714816,0.8807504711093712,2,-31278.211869614028,62562.423739228056,62585.06589084995,71344.1710013053,14006,-0.13292422882058763,0.11276261529572731,0.2384990577812575,FALSE
ENT1,9.94221576905194e-5,2.8031283933471762e-5,2.2569510459102355,1.3926452004041365,0.8810105308046037,2,-31278.210328090667,62562.42065618133,62585.06280780323,71344.1552990361,14006,-0.17354119469351542,0.14705586142895613,0.23797893839079265,FALSE
ACNT2,1.2454204688586303e-4,5.315296663799263e-5,2.256922695733464,1.7445531789072002,0.9067077393809757,2,-31278.034368682434,62562.06873736487,62584.71088898677,71342.3629635624,14006,-0.12581926023692572,0.09525878132284586,0.18658452123804847,FALSE
RGSZ,1.449642986147258e-4,7.357667647422961e-5,2.2568996470235407,2.030664340229653,0.9229122532720385,2,-31277.891311953976,62561.78262390795,62584.42477552985,71340.90581039018,14006,-0.16252981466148514,0.11405490547510995,0.15417549345592302,FALSE
DETPH,1.463660259568838e-4,7.497850389681648e-5,2.25689806501468,2.050302654203619,0.923900874573334,2,-31277.88149282536,62561.76298565072,62584.40513727262,71340.80579539329,14006,-0.22049285584344716,0.153987523875138,0.15219825085333197,FALSE
