Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,annotation,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
VMH-NEURO30,0.17302533480335547,9.553397289696477e-9,1.0138625802449893e-8,FALSE,Nup62cl,0.9012428259924472,0.7092069676263161,0.2594956698563763,0.8665269764873506,0.2430651913774747,0.4113305854444114,0.7525096969279499,0.9679391847769075,0.7328754779984443,0.9003308460345143,0.7719292431773532,0.1056161436314374,0.939844103378388,0.6579373532920332,0.99701943957341,0.9910018308117956,0.5528968614558664,0.18218354869881134,0.11912098649627162,0.8578259528240221,0.6722143659650712,0.640498975723125,0.5687767699622654,0.5827789203434591,0.448757437821123,0.11422553770823266,0.3196550422776093,0.8837201631474352,0.6873177837003946,0.4373393107657314,0.39236946708130577,0.7155556269246461,0.709420882340354,0.5199512920330226,0.3992289107991188,0.85995902471743,0.9544980215127276,0.22804046882376405
VMH-NEURO20,0.17828243466825178,5.6728629746196494e-9,6.153244146905422e-9,FALSE,Nr5a1_1_Npffr2,0.015024234881624831,0.3614049705579616,0.1068886651891301,0.8024583719068203,0.06431415087677178,0.5337184219769789,0.4085494355224326,0.15804549367313353,0.9615786951637924,0.7580429615175496,0.651906528132264,0.5637602180738309,0.7578092717138336,0.8603458031573705,0.7998137318043037,0.5716694122894723,0.6452342339849185,0.25496516804239394,0.5489864820108461,0.3177232077729718,0.9851362081220846,0.7428555937449514,0.3980554528805096,0.5991955208217841,0.0756197718173004,0.3807625631434241,0.017664656367692343,0.0858930448454584,0.010411974353821638,0.4628948359729572,0.6838129399661688,0.7478461317114723,0.07874919836790001,0.9736223552667096,0.5319389255153283,0.4721318069572849,0.3976000873212608,0.3676263863501491
HYPR-NEURO45,0.1833867328664444,9.30362570097398e-9,1.0308342430896685e-8,FALSE,Vglut2_13Ninl_Rfx5_Zfp346,0.8343146428838578,0.0597531487674312,0.5399432481334034,0.40529483732414,0.004610974496313447,0.1429172857164298,0.9230471243751416,0.5251350591893551,0.19051021395255724,0.15351406208018584,0.328882316788778,0.006611797682042225,0.26649038054406365,0.39699341207079797,0.12004086513106825,0.9859308560228932,0.02379377966884949,0.010850583361965814,5.170331652434589e-4,0.9852740582606596,0.5492401909945381,0.04242877852301742,0.0612853168570611,0.023335457763268726,0.5390892572481899,0.08164932192329344,0.18960065467789775,0.1002976660749288,0.026124553207292008,2.2597793264602973e-6,0.7303446125495715,0.3275299811159736,0.5150392411193221,0.1024389658924672,0.04816835175527797,0.6073446926093874,0.9795864836641468,0.05726652809752489
POA-NEURO38,0.1892090735944666,4.214784432668356e-9,4.785097995266631e-9,FALSE,i21_Sst_Pou3f3,0.8799447812434982,0.040878826653404726,0.15302241756948282,0.12958472854872527,0.004548905488283785,0.6584545180702672,0.4803231813782297,0.09061251045094593,0.7948892921038261,6.932773750272058e-4,0.3851416259244003,2.0518020885690864e-4,0.2749227739760127,0.8198843641169802,0.1183153390506304,0.9728572267912351,0.4387422154520136,0.016233857587003315,1.7203417581635187e-4,0.7984567764340695,0.19783329874777236,0.3013465044413314,0.09155479526713173,0.017345907054418068,0.06551135593632436,1.7869646672820426e-4,0.029612317120131293,0.046592596052181225,0.06255451452229338,2.1066013876458944e-4,0.7393674726651887,0.4282319591293153,0.015686576481813,0.7976589743802662,0.18664493498446733,0.8714458381014247,0.9998484906433056,4.7512505813368435e-4
HYPC-NEURO6,0.18994376339873725,7.411306478975766e-9,8.440128139116993e-9,FALSE,GABA14,0.8904810589734896,0.18559097801785165,0.053942624917022716,0.2138554828269944,0.009171055088087448,0.03559399968214435,0.3378413194116302,0.7943282786335059,0.5446754026774481,0.003946079556131296,0.13201923735921867,0.0361808549095671,0.5196318749518514,0.8436331996244195,0.32966646197164584,0.20348174405068475,0.4968535324841045,0.08619876485068018,0.0871826236454355,0.608065507234151,0.9782765285605453,0.978337188040364,0.7915881292721945,0.0019225617954228727,0.09411767886853696,0.00895226526203313,0.6649859110460201,0.5397572406909166,0.11752938030357125,0.004361935141654735,0.395346014902201,0.1039739595770698,0.1437491785900925,0.14703294305312614,0.7599780598187493,0.4700728210480707,0.2681552530574209,0.022541512219533703
HYPC-NEURO9,0.19085804477751184,8.064970964426579e-9,9.21986282652366e-9,FALSE,GABA17,0.8867100685316882,0.2538485672326093,0.32247376569809594,0.9225678021840488,0.36777401418183797,0.2803867670436521,0.038970658175832125,0.08338023525891969,0.14853900294050332,0.19826934624362005,0.23865815269903898,0.007174774625462115,0.2991483318211399,0.2267605626730996,0.2905302288466991,0.046918850371710494,0.18035127248942345,0.8553934879263957,0.01843527908125147,0.5189877618221438,0.9954310519609662,0.94756449791081,0.7313121425684361,0.9378766760258762,0.4700473082925953,0.6759833369846409,0.8367070410486224,0.7126365704726838,0.7373882594287142,0.007026090159052605,0.3985134451828168,0.10581465993353584,0.005799359443338337,0.14640475164933392,0.24705551859489985,0.4529005115268808,0.2641818127420353,0.25615840652526645
VMH-NEURO8,0.1929734158488135,1.1410790033611888e-8,1.3161367775908045e-8,FALSE,Esr1_1_Insm2,0.30068876066282463,0.08966943979901247,0.2522166594094922,0.5989437644869922,0.00551132782211641,0.20190653764293448,0.2255118684265553,0.5298553676203727,0.497782157567832,0.3018678503220548,0.20793370488207585,0.17368140559742218,0.7725512575379956,0.10288705406467546,0.5011827525897996,0.4977211700684706,0.3616986289630075,0.8980458847416684,0.3481225143446491,0.15172050573988066,0.16217500256903122,0.03041811966402885,0.12006117614881663,0.5481853660122631,0.919552343402272,0.2301948385629589,0.6260972574339164,0.5663000936712471,0.7356136094274688,0.4923609141981026,0.5843984555738416,0.09262423466479268,0.3275035289732531,0.6887378285603394,0.26484852917873103,0.6490520876637271,0.8245883281583386,0.1958573014403059
ARCME-NG21,0.19330256993186845,5.498577737886218e-9,6.3509343942388515e-9,FALSE,s28.NG2_OPC1,0.8717574406365134,0.6214839887509123,0.5330741625132287,0.8533374822476767,0.006036413101749707,0.6794175339446353,0.09247518725988046,0.9390338266355648,0.9710375071836421,0.9997872139880266,0.12864903718908186,0.4015635060258697,0.5409677912435176,0.4532317554610213,0.4381420786507693,0.12672579301975895,0.85442909092808494,0.6397169641839421,0.4532280554894318,0.5637948939178725,0.07115025170610584,0.2863821202738104,0.8714350291208571,0.8296752232529836,0.2577949215347235,0.8546123268757204,0.34996812363140506,0.3032947505222919,0.4301295669023164,0.13319598395778434,0.999864689947803,0.1583535229763013,0.6297746184850395,0.2563008612056322,0.6687368003721045,0.5401132776710164,0.20033457027186874,0.6559454030692636
HYPC-NEURO25,0.2003900449321416,1.5266997085758e-8,1.817004644326752e-8,FALSE,Glu15,0.8837087456427695,0.3327463098274477,0.23880370602681805,0.3890263992864519,0.1273799833272996,0.35653014113682363,0.15054449373201667,0.7935884516554326,0.4350969488892577,0.4339867644401661,0.4294601599818019,0.16014510809935828,0.043494924242967664,0.2842216312959106,0.2710995572259653,0.21024770879892546,0.6577606694314259,0.2944760227204196,0.5796370459617887,0.2036942578012429,0.7593349583408964,0.4757974992900239,0.4155197411098158,0.12591135434764167,0.19914105555139425,0.08959446497534651,0.7583002154075781,0.3621321528082852,0.4084817721340382,0.7737084570215359,0.07228429929942727,0.3813102185318969,0.1389866473403475,0.5796028044453636,0.7087289948245756,0.2134496766490917,0.4321443779628885,0.11016251384916488
HYPC-NEURO32,0.20116718944915007,1.5592661050013742e-8,1.861900495003425e-8,FALSE,Glu8,0.2374291866441141,0.13188776905535893,0.7160516531884367,0.1152891931446226,0.3216137757797155,0.08697886790782268,0.4907364331538134,0.7344264719012301,0.6559337206680564,0.011670682963157342,0.2803149746806186,0.020916995467023528,0.10790442036173986,0.6529469876308172,0.2784762844867702,0.2497289066792347,0.4985978814629041,0.4095688312271307,0.05720385222324195,0.9929618890672784,0.6951867216677614,0.2724094282801951,0.44082962082896,0.14376910830580725,0.15287305217132818,0.2382889978001897,0.8714922307238216,0.8481193805674401,0.5177154836035178,0.6189160288782385,0.16415947368486486,0.20727375710882529,0.21067879460792527,0.3917403068850687,0.436117535551568,0.3549117052697336,0.6830140834435161,0.2527259457760927
ARCME-PATU4,0.20122640874592312,4.073001457034734e-9,4.864745336899464e-9,FALSE,s19.Parstuber2A,0.0808777123566563,0.6167869864937509,0.9457565981328864,0.475442159275673,0.060974596541543975,0.5297927890606599,0.09329927114124437,0.6749828190181955,0.6015061332094944,0.9610274122818756,0.09822595868388684,0.86240213553306,0.44814165347345375,0.15741047763356694,0.4619303141177365,0.0244130426123582,0.09522282257433352,0.9084167146526514,0.6578158164330468,0.15421417764145384,0.4041011575112727,0.29033430534917604,0.06441740636040984,0.5064840956136937,0.4173127685673577,0.5238565464906301,0.6040073295940981,0.586475468113819,0.3799571345592999,0.12746538936394147,0.3586209144033787,0.057498908570084474,0.2586821561722576,0.7809054001851149,0.039283285402390636,0.8029510470227426,0.59327962943723,0.15481283360085854
VMH-NEURO3,0.2041348113732984,5.332926795702766e-9,6.448968883823963e-9,FALSE,Dlk1_2_Nts,0.7600687833215238,0.280703294668036,0.2742469703001231,0.488332495570761,0.4507510132680204,0.07857940711759212,0.9536663416169789,0.5581724136438484,0.2217423792318093,0.7709742501797376,0.8191930286642002,0.22131731588314746,0.2391241579858312,0.33899545018160104,0.3411749017122304,0.4002303702661835,0.4247484275575192,0.5286553504673279,0.6389405166359591,0.1323575616236935,0.9221448578585786,0.455443105223374,0.785875239407933,0.0754896800829088,0.26618449159567914,0.6828515402097148,0.45032076932262177,0.8200256312835983,0.7924777587090008,0.129162138598872,0.052903659748713514,0.9110713457622858,0.05846456069893063,0.2512737500316452,0.4958668934616604,0.36242357989355395,0.39726229677924224,0.4150004784360567
HYPR-NEURO41,0.21007761020002316,7.2715563720448345e-9,9.020081214195682e-9,FALSE,Trh_2_medium,0.7634585733386245,0.013185488296864922,0.2428725279641435,0.2761059270332093,0.08770570831589114,0.4520987771031589,0.3014508130716619,0.1843429837517032,0.5646008107374824,0.2264773070563137,0.33506160406681923,0.3108023011700114,0.06905520380358854,0.1896478104196068,0.09119174038824572,0.722492553259425,0.17341727182893826,0.7218275885900212,0.2464919262450031,0.668986466302947,0.6496662880050018,0.08187562918306562,0.11543337547277427,0.7887119138813179,0.304988554204737,0.7062166637976546,0.26135239560138745,0.3804365879924416,0.4325627589513305,0.3973493931743363,0.3821306154499888,0.0810183471543644,0.015477903131213874,0.7967343751150879,0.2421515507786041,0.24263687463131275,0.15728848215558078,0.2329464419647316
VMH-NEURO40,0.2167019431597752,1.0717640886806522e-8,1.3681276395288992e-8,FALSE,Tsix_Esr1_2_Twist2,0.033379975654693826,0.18684520083685507,0.025252219565755712,0.027006673677348943,0.7546052969686041,0.15463770501812507,0.1434207661331115,0.0709692628471619,0.1937660910971869,0.5289121442504989,0.3526570920021918,0.16076679313246262,0.1010319863879378,0.9972857357126196,0.1937656486834604,0.16396043796886373,0.25846126515871315,0.6443354937634351,0.2678553507505487,0.22784112201467235,0.6776167389193847,0.8778713992527769,0.07593397083966202,0.5235197597452023,0.3749760919964787,0.09023335198308624,0.2135030538146933,0.15411826047634836,0.7459177280850278,0.2896502313617662,0.11763626013068845,0.32460532802744657,0.11729558761136648,0.0820970382167166,0.29003495412424884,0.59211742694048,0.7286947741474228,0.24721382091468874
HYPR-NEURO39,0.21835324724734054,2.112052642572186e-8,2.715534528800329e-8,FALSE,Sst_3_medium,0.8831987747346208,0.13695807744374106,0.7518369548714303,0.6672801860768686,0.04031263142838238,0.14983958162363764,0.2998262446699967,0.5059723882429978,0.3012409137652272,0.21520873406925028,0.6151820918925262,0.22984870219510636,0.15780376012274566,0.1780694894852793,0.8104464276840804,0.2843652979942738,0.14642044818005612,0.037145586516553884,0.3900887560247508,0.4079599693865632,0.8814595650326446,0.4093812416529377,0.4821156295581545,0.7434858023404214,0.795053084564252,0.09999310426828713,0.9212118158709904,0.15745061787849254,0.2894481746685906,0.44154400717764347,0.18976597495593125,0.4489832417356465,0.1609434421574258,0.2515244749669716,0.1317405030675441,0.3416641066837792,0.4929567002279071,0.11857743917805758
LHA-NEURO23,0.2271548026059408,5.498304863866733e-9,7.3482227090905906e-9,FALSE,Glut_8,0.07714238618760193,7.818104620652857e-4,0.8166950540370808,0.03702455506135184,3.480872853799518e-4,0.21853794312145894,0.16121175439772525,0.4999096701833393,0.9212960313126248,0.029918859066802868,0.4547618191055507,0.031856996946699016,0.187414788288062,0.6060488527627571,0.16466250247676484,0.18640938526089207,0.3050124619494609,0.362296626834616,0.014316919674689397,0.9665182758630604,0.19952737014328426,0.02859233725889657,0.16306542121096526,0.02283626930458624,0.6527654932365287,0.07798710851258671,0.9957781678158664,0.03305922288733321,0.24527284231760796,0.04402157010420031,0.22047058548355605,0.22555975612464946,0.8589872012909934,0.4933944497767845,0.5703744570836882,0.6097333675745097,0.4923198522938426,0.3103929011163672
POA-NEURO12,0.2327102253500325,3.707180703611853e-9,5.07867420286365e-9,FALSE,e21_Glut_Rxpf3,0.9555844563997178,0.3022708875055142,0.4407642903264043,0.7970259358099719,0.009221617785107812,0.9239264716883566,0.7360351700349725,0.5176562042199395,0.7771211179970736,0.00616654329869357,0.9499836115394376,0.059851907459949436,0.8661677312655227,0.8926012464006001,0.4773972201536715,0.9936604720394732,0.641261412643136,0.00688717758928666,0.020611308112440604,0.9132046183105202,0.9812073007332464,0.9428091551285102,0.5855279493523057,5.239439055110323e-4,0.1973657098448388,0.022125906791143984,0.4538979420521576,0.3679719747547434,0.0878253932317773,0.5169641782142468,0.5115278033096112,0.6559761469168883,0.32248335126029576,0.5685455639164521,0.5341090353666633,0.6819387226619265,0.932081037564916,0.01433155441181736
VMH-NEURO5,0.240845854388576,5.6069604612786134e-9,7.969138428677713e-9,FALSE,Dlk1_4_Maob,0.18939442897325948,0.2395719297734256,0.30367936439547183,0.961487273942348,0.0866944411059728,0.1016125288062425,0.7158726716730108,0.7881629501383052,0.7077070339992744,0.3693058532712265,0.7558893824439142,0.11314552914912973,0.3353157367381788,0.416043119240432,0.7398827016229546,0.8499057291679312,0.3925041027273257,0.5716489985157821,0.060686164735382686,0.9884635115431926,0.8768679836976588,0.7037634174947055,0.8133561553610928,0.10508781725340456,0.2352871615113132,0.02718736089957634,0.8986495319845962,0.8805875339454828,0.5512993006551968,0.292624399477389,0.22241592341532312,0.8688150643657084,0.42531616770813396,0.7105725480202766,0.21595518133759425,0.7894348006173441,0.9352382554768824,0.02463840737207713
LHA-OPC2,0.25099109114583623,3.144639081873841e-9,4.683884374282321e-9,FALSE,Nonneuronal_3,0.10779157587345883,0.8888011487706364,0.4567970429002822,0.7831088053662982,0.39275905102854536,0.7946803744759243,0.04935360035285875,0.1001285219277988,0.4120957545540127,0.9928968243916084,0.3473505252572371,0.6172771547688486,0.5222894616638953,0.045656459279243417,0.18801340235801456,0.017345080005084727,0.13833663224461185,0.8951920036141643,0.926458692046756,0.18456040356626446,0.1407974872863771,0.06485686400863415,0.7925782244289814,0.3668937077536151,0.11196686494670682,0.28390470492220765,0.9435670248335674,0.3453453689341581,0.35207830415366004,0.08283575229401853,0.9597087185397464,0.1032803195554482,0.4833607461712043,0.028357313122239575,0.6432438655394379,0.015296341701616926,6.250085863664356e-4,0.4576518895789435
LHA-NEURO12,0.2513573828233867,4.222532164726443e-9,6.3001769294199866e-9,FALSE,GABA_12,0.7070485117784169,0.15954864789066076,0.3389570310169508,0.1907653722213372,1.8239408212275258e-4,0.22262957891720894,0.1912052456874492,0.3402628352325038,0.4544730919592896,0.12147611539077058,0.3736147217489315,0.08293915763208376,0.28814940862405825,0.4587749995763879,0.8265979558402359,0.9918387814908274,0.14094654530241307,0.10569017557715338,0.005896282228850615,0.7667343555623131,0.8090053249770572,0.1885259704550265,0.6330688020848467,0.07562842348210587,0.6971515604326969,0.005637641182898097,0.6155810955289436,0.5548965302707184,0.010215823455700596,0.13471950175469272,0.15806519864602858,0.2413013202554578,0.5795797696448709,0.13727045434151774,0.0959972553382014,0.6887287174582766,0.986698792219814,0.0023725762931318772
HYPR-NEURO18,0.253161341022471,7.007029799010116e-9,1.054363321521606e-8,FALSE,GABA_15_Npynegmedium,0.982624699172518,0.28676123594567593,0.38333425878187394,0.6590715760671632,0.7174573742497556,0.4069276494252865,0.6687223704783217,0.9511894833922347,0.944712252511972,0.42913474356163134,0.5168092483145936,0.034139627621664906,0.06411854295697662,0.5180698077581964,0.5831940044238209,0.610032963130863,0.8861520168358029,0.3395332971954235,0.09634713931705853,0.9607756759853832,0.6197118791428817,0.5089698849954407,0.8111148754422427,0.3938756056007737,0.8214789437977753,0.1778592264096293,0.8878547119505886,0.8703601364168636,0.4462324900616531,0.046580463046703637,0.7616468186107136,0.4920937994652068,0.026008884909581968,0.031563905852158736,0.7795251177628857,0.6048228509727946,0.8568108117441136,0.17150062601664134
ARCME-PATU5,0.25545499653597464,4.59660273598011e-9,6.99186657554343e-9,FALSE,s20.Parstuber2B,0.7504847609018578,0.3777180413041624,0.4424055566733707,0.6791290841543814,0.4271501178241568,0.6438822358957461,0.16724384801642267,0.5968321874133029,0.3103037673112738,0.9816668917375228,0.14583889607131828,0.8957676826114009,0.061083095528689214,0.06795766746827134,0.7136089120571985,0.163712909432714,0.14156316239253305,0.7632291569237437,0.7169618358680134,0.2172923914236619,0.39077942873947136,0.2002721707717145,0.06997651928224169,0.7246889018540644,0.2735729822420612,0.9137194116743456,0.11984589376863265,0.17256190429350102,0.3988197261249273,0.3184842251802982,0.3571869122722945,0.13564294956565331,0.09857125654240796,0.6536832822510139,0.10585895684972603,0.4520791152456365,0.5380671430336975,0.7838409297082867
VMH-NEURO2,0.2612762314120516,1.2362090030781893e-8,1.9333412975708413e-8,FALSE,Dlk1_1_Il1rapl2,0.20087820379879814,0.4438011044983764,0.964168317464528,0.7863133935449703,0.02131359048534719,0.3379146074977628,0.9151040498056549,0.7354363673427031,0.9109842993046752,0.7525355110434688,0.6764942549653751,0.6101248670257036,0.3178026503381812,0.1276707454817378,0.5059025541443738,0.7409653382147764,0.5703906902224554,0.8723652670884446,0.04190241950997788,0.7713708596251543,0.4840800321154966,0.6382292913760262,0.21106134627611395,0.6020917653788501,0.3807343152036501,0.3417559552536149,0.081016806311972,0.5557429574125857,0.2511206060649576,0.17895260150537234,0.6882901881245544,0.7840011764557162,0.38961822066239227,0.9086770170915198,0.7404932647374157,0.4051767088436205,0.5657389204266429,0.04429709359380166
POA-NEURO13,0.26190584597797306,4.955424871010333e-9,7.773449219668815e-9,FALSE,e22_Gal_Ucn3,0.09103922766628114,0.3840434047643018,0.9606030843977276,0.3532161568240509,0.6955450360225641,0.36145997713432393,0.22394601043506568,0.6798429290647556,0.6567002099100739,0.20556179968176214,0.29644196465339856,0.08308329503983147,0.09186898674141664,0.7692149332178089,0.8992765596273364,0.69483117023603,0.7317418520087626,0.08992949024960001,0.5426919104550431,0.2691469066060534,0.9894593108824526,0.4500279343227801,0.19225618803897665,0.2893429460581134,0.3965927109608128,0.2481509458908588,0.4277216211275721,0.9028451730654828,0.3996838724996579,0.8125773718951732,0.16874125344231344,0.5702958466624634,0.1340365502340939,0.398228987097738,0.28947525345873515,0.20347443833390128,0.35695946103507153,0.3756197842468363
POA-NEURO7,0.2705079813591849,3.76209955876238e-9,6.1544884136848655e-9,FALSE,e16_Sst_Cartpt,0.6381506935529897,0.09021731341350553,0.2986006062904193,0.6337470560629422,0.08437947876432744,0.25284204901269736,0.23185831006357205,0.6518683292342736,0.6810239243411144,0.7850530880368373,0.3389656605235639,0.18281109076526506,0.8333889214550587,0.5893340461926216,0.8141031038693124,0.5317494225141779,0.6068378453119608,0.3734434012272845,0.3237051116535614,0.21492800485817032,0.7594376516722708,0.25985483577126445,0.6135764766744132,0.8140595861324942,0.4816637856435144,0.8599531706406014,0.7908107013799492,0.4573227108116074,0.3691508864825657,0.9851968081471796,0.5291501074762711,0.3661538691098498,0.4110989334418708,0.9726503300534516,0.5444375572194272,0.7081968847959228,0.8259945399685127,0.6193263749681626
HYPR-NEURO38,0.2720735921352143,1.3062990244510014e-8,2.153641442447385e-8,FALSE,Sst_2_high,0.8102776093133689,0.15890347688488904,0.029733432477084737,0.18874227707943256,0.38472054552547175,0.7312459864235807,0.07247039942643795,0.8933835724531047,0.454563800931871,0.2602653599707813,0.03872988870910943,0.4987086935132049,0.5658707611475907,0.578970364073289,0.882479768757718,0.0750465789524219,0.2687557551962772,0.4384339792769579,0.7658291416406069,0.5411336238365756,0.5198899439844893,0.15597160529568674,0.931156881996174,0.3104761607232441,0.9040580649622548,0.21958268225325706,0.7495030111927905,0.10368057511577776,0.7082894838546999,0.800152413356882,0.5665278268646701,0.1035329598500398,0.7974838585668839,0.945868095976936,0.03103987257281407,0.5299792060379517,0.8065759196839891,0.8540129426436065
HYPC-NEURO18,0.27293095322745825,4.575582710894594e-9,7.575812628510336e-9,FALSE,GABA9,0.2476409561354533,0.3214891231483176,0.8265890637570131,0.6655802487894171,0.15861190332444625,0.03533254167509593,0.34008278890630683,0.06162017626491236,0.22279149224552336,0.8305508182809274,0.8359462962623945,0.319596994193618,0.6368420795729761,0.9321582888362552,0.9912940670578384,0.2274698220294344,0.30128679435190725,0.18502321947461275,0.4145141200491361,0.5781835552601182,0.5758864992697957,0.5671090734981317,0.4875225270509931,0.6271341330624608,0.7875717549327794,0.3808061120198469,0.462300464230781,0.2534895839506406,0.13697717581131466,0.2549385067318094,0.2108267621352812,0.8599976179695078,0.02241750757008866,0.7112610986417505,0.9262469423078666,0.7528804121863051,0.4737217744137964,0.16958345816514947
POA-NEURO47,0.2745343674408618,2.2186799717717515e-9,3.703007683022353e-9,FALSE,i3_Penk_Nts,0.21754769259917667,0.1914145270180328,0.18741873998251415,0.18157680746251945,2.177910346142649e-4,0.02519273294617343,0.2128247973709994,0.6716007182707784,0.06091312903217475,0.008659436132569006,0.2733725843977445,2.387287320647897e-8,0.10800956864495416,0.8594533737639563,0.8416058964568309,0.9700115618359728,0.06940009450686903,0.09762355158417974,1.4318084222238683e-6,0.13886282403281658,0.4549060063510166,0.33088902998807235,0.25361029829311865,0.006976918193163989,0.021762769739385453,0.00333619382057175,0.6270757943977862,0.4622614114804534,0.3052228241950812,8.826423138827452e-6,0.010132633760461631,0.07162931753384018,0.6340333086125781,0.5932782588591237,0.20568853822112645,0.8729038054418389,0.9895141817766804,0.02777975919226121
VMH-NEURO10,0.27623817706153064,9.719763479894397e-9,1.6361765491170844e-8,FALSE,Esr1_3_Samd9l_Nmur2,0.1577214204167101,0.32361909988508697,0.1425023850547978,0.409133593046412,0.5538420044880279,0.4739143090670727,0.05556402755616351,0.9371088634562892,0.04318585124184771,0.3313010923528117,0.1183446347367914,0.14829872285735113,0.2616301879455001,0.6813051229972131,0.04367959671797328,0.17903987348570094,0.05497546800870413,0.974479911630306,0.4735626382720538,0.6275918980467617,0.18596596436515395,0.1265993506682972,0.3682695790602545,0.7140824258687959,0.8774919702868524,0.8137914904679576,0.7892900840507886,0.994186215778748,0.8433821745053225,0.5552574663561155,0.3213755071087592,0.06469891721725286,0.08541957586177963,0.17881824071753574,0.23417330634827804,0.3219602472209245,0.34005618868641085,0.5717385846176543
HYPR-NEURO4,0.2768610586398862,5.0265309106794165e-9,8.488010762051579e-9,FALSE,Avp_2_high,0.1393782890542425,0.036762503473034926,0.019746219355253808,0.8605049904951898,0.009252325879604182,0.3604473819707191,0.7437034399669644,0.8512222046705484,0.548021710347689,0.13640632331327118,0.9081271097034118,0.260160407556315,0.20961427910319094,0.5418001502603227,0.4323643152121591,0.5351154295601773,0.4891276030039635,0.050814137933074016,0.08386462911002279,0.8074220733265802,0.5421615303042049,0.05379395533115676,0.1538670878640226,0.44710487330050175,0.3797626433663729,0.22308376170239924,0.5416265096534135,0.04089217964767063,0.5536020512462034,0.2975992825035877,0.199053298224988,0.9684185951072918,0.2149127010011772,0.6168156563593576,0.7223061524782499,0.04045062391365065,0.1988217132323581,0.7099276391319228
HYPR-NEURO35,0.2789479295440758,5.298442284718606e-9,9.042177516520315e-9,FALSE,Oxytocin_4,0.7095056714823758,0.12800811843363846,0.008132724253527573,0.7832204495121682,0.04219381349609367,0.20960132855109687,0.15927631571478068,0.9266197144287251,0.35798109865188266,0.1949549979435321,0.2313809264644773,0.11535750812829193,0.13100281957037435,0.14579389369906892,0.5890633068799512,0.2937485588601597,0.1333324045184039,0.3429151521029652,0.12833022188573445,0.5151229752141631,0.34408935713526234,0.2208021072014073,0.7917663004309907,0.3509474587618571,0.5946845614338884,0.454322135081228,0.5857537558187677,0.3950376557379268,0.4519879629533648,0.2914435422811314,0.4259992052600949,0.3747406991492974,0.6265785971763383,0.7443715361779308,0.09832783422568148,0.5129564708335193,0.9231002236593387,0.1373877869054313
HYPC-NEURO13,0.28425462284943603,5.381695100446105e-9,9.437457915364095e-9,FALSE,GABA4,0.39765311245487656,0.2480798518614145,0.6590851537400939,0.0317168881525992,0.0023234742910146627,0.1321620853066856,0.4951542801495891,0.2880981895131383,0.0591411334577497,0.22038481997080367,0.2906033124468319,0.13222920485215778,0.23947534835026674,0.3476295789969106,0.10716321221529372,0.8504974848128806,0.1558344689669659,0.21363387617345386,0.17561044317472194,0.5544694845008453,0.31714251962783657,0.2789648554302401,0.6323232375176601,0.3479335892531301,0.16530038781290546,0.03300651854108902,0.1442532405730289,0.2542167316282524,0.12041987380930708,0.018175194658468983,0.8261916774653661,0.13361588896012144,0.03967312258564376,0.9238120320111656,0.17983180616963762,0.5433425905538268,0.21232453041459354,0.027864137372530764
HYPC-NEURO10,0.28573422479221994,5.341931710800139e-9,9.439873790115276e-9,FALSE,GABA18,0.9448229634753916,0.1076829064661447,0.05708955956337808,0.24800367765201625,6.275069728952196e-4,0.7942465378167465,0.5791544005162803,0.11743495326192588,0.10155550524114763,0.7351989289466161,0.8401200707628633,0.10909501688224188,0.031070185446226563,0.6541653034114165,0.0898342756959078,0.598992608342306,0.120894019700452,0.7426712757546561,0.13818021470089506,0.8449236569654235,0.4929224209876306,0.6000164646572121,0.7922007771286486,0.5345226913494765,0.9109804964821552,0.7126552503655829,0.9914573906604212,0.07963919902118405,0.2971282878044983,0.2234959741449196,0.8282957422055484,0.5408279378440689,0.1235338068993857,0.16033645498622073,0.3459194210981371,0.5304748799040917,0.6743774158306354,0.4700025734114857
