Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
GABA_10,0.0635347764154505,9.625123719565078e-9,6.308411130138764e-9,FALSE,0.5685245840140242,0.061328752080516635,0.03078113896550516,0.20696700005831647,3.672106492014928e-7,0.06020976461470855,0.4267861737313405,0.2272670459701462,0.9073242792958116,0.02199679918996208,0.3654787265479962,0.009343857879515386,0.2747807694021261,0.4851841310826717,0.4733208041194301,0.7727597326640423,0.7593172393011367,0.07051147080934794,0.0033418109148505466,0.9587623427055167,0.7824599906332609,0.22850872180994425,0.09078329094966553,0.014487532228615912,0.060913861286620186,0.04061298294601697,0.5977387288793493,0.3745623967760269,1.4678703980931989e-5,5.844673258455588e-4,0.09576344614609156,0.2487717565348745,0.0431886709282972,0.8030984679813142,0.9290369950419292,0.7395107227304032,0.9909715900149484,0.0017155682209524525
GABA_5,0.0797019796624373,7.33337009330343e-9,5.211768496146904e-9,FALSE,0.444692142449527,0.15775535445219396,0.005911222932468036,0.0898013192993013,7.985460966585335e-6,0.16656253018811196,0.01276245084753027,0.079665724517065,0.8476479888626369,0.0031885092337730968,0.10805325149117644,0.07017568350806427,0.19740172436659026,0.5455822453165713,0.3120915528834905,0.9954468186061338,0.4339474657630641,0.10451198873134787,0.002423497768241537,0.091931087873513,0.08801662295570234,0.027342747093322618,0.19243450089229647,0.009621665588970806,0.080267631404772,0.0035432189877553297,0.7120337500642056,0.1203136186197889,0.014118915582677288,0.0032329402343187113,0.2094082335448265,0.027356509097201116,0.008977340577187189,0.3198668993799455,0.3177610706635866,0.4705119328428037,0.9633813460257994,0.0018271148524509027
Glut_11,0.10386844196235956,9.896922745145324e-9,7.855867450838362e-9,FALSE,0.9743058712936516,0.2311547782664043,0.873918456619289,0.1400014262786456,0.0941457916436902,0.20141552585672226,0.9219573492127492,0.14879984938532792,0.6128944427207901,0.08645831407865334,0.9563053344652838,0.12873013662931593,0.6535360281154275,0.5088731147702256,0.7122028492269196,0.478388632552654,0.3525043604900374,0.4764733342243094,0.12019361824674055,0.8178113889298364,0.5750990008509469,0.061697210383969386,0.3976618007148124,0.0146015005431037,0.25527535719669425,0.013886760961442734,0.5405387473580646,0.9740840527145288,0.7005798057982948,0.33248705461035777,0.7172905157559508,0.8764863246294731,0.6504605108037242,0.8106018144615315,0.5165996408133774,0.6858435123030353,0.9855056811366608,0.022622433813961524
Glut_13,0.12320727099386065,6.827743040052581e-9,5.8905446165195595e-9,FALSE,0.10985968653995742,0.07055446006843992,0.30420619706410235,0.2071125396143012,0.0041340551695537965,0.026006923053270736,0.11199258405128193,0.172530890288553,0.4539731182584206,0.01294711418435864,0.39779920433409294,0.029035049731235187,0.5174370369666402,0.9036682735027964,0.3459159016966763,0.8757160370484742,0.2675319788237429,0.0773294269371882,0.07566194533906108,0.9970489752706732,0.0971302600718365,0.2624823882845266,0.2405821754466864,0.002294025947233148,0.027670351159908624,0.057340171279067126,0.03699069458376837,0.19282294520307494,0.003817499464749888,0.0010945460298865733,0.11823782265296595,0.18170679840022255,0.08358260136279394,0.4580841802326606,0.12104899370173215,0.13544393090302892,0.8246953330296951,0.0020784918501219104
GABA_11,0.12750218142346206,6.551881523295903e-9,5.755958360494818e-9,FALSE,0.33132500321127545,0.04979139856336527,0.008683667466420342,0.28910062063433106,0.051910340950688715,0.2019677297781552,0.6880242626225369,0.38593529331837256,0.5378591488826351,0.030114564340335218,0.8736874717105821,7.929724236593549e-4,0.07290105963269204,0.4598561534438115,0.1252303281985963,0.9781791128555104,0.2810577639930821,0.15189188072129367,5.706789775136036e-4,0.8417556352640687,0.5123722912956133,0.7841738082938012,0.6413899524509281,0.02204762015753123,0.4890365196548792,2.1899910783279604e-5,0.4338522478523038,0.55550961561865,0.03257084087502826,0.005446032508733451,0.21398878929061832,0.8743024405427176,0.10871926081045023,0.05993384387647389,0.3396587272397109,0.6672906608382234,0.8376875576770679,0.0018767780684809485
GABA_14,0.14503997172216287,1.0761311351046567e-8,1.0171888459295098e-8,FALSE,0.060736219244944364,0.016747237705994702,0.9097148004998304,0.7877346462232259,0.18811904553297001,0.4125298414859269,0.5220201877407841,0.7502948410671848,0.7924285758406033,0.5198040950816122,0.5838766292584913,0.12719034554515754,0.2025318065470044,0.0949131201171049,0.2285160153925525,0.16214455052660826,0.7153166605701435,0.05890668555773049,0.1327501813133321,0.14079391099296024,0.739499462630277,0.5271603606339585,0.6871143689471835,0.07797361526246391,0.005783550343906341,0.07049097612040467,0.0376899293562351,0.42140874635796655,0.1589485280907158,0.018481455855872568,0.8305749099485367,0.3348509519898568,0.018182784849616843,0.011937659438700959,0.24226388849004785,0.04206334119270954,0.14041420277716346,0.033410488328867546
Glut_8,0.2271548026059408,5.498304863866733e-9,7.3482227090905906e-9,FALSE,0.07714238618760193,7.818104620652857e-4,0.8166950540370808,0.03702455506135184,3.480872853799518e-4,0.21853794312145894,0.16121175439772525,0.4999096701833393,0.9212960313126248,0.029918859066802868,0.4547618191055507,0.031856996946699016,0.187414788288062,0.6060488527627571,0.16466250247676484,0.18640938526089207,0.3050124619494609,0.362296626834616,0.014316919674689397,0.9665182758630604,0.19952737014328426,0.02859233725889657,0.16306542121096526,0.02283626930458624,0.6527654932365287,0.07798710851258671,0.9957781678158664,0.03305922288733321,0.24527284231760796,0.04402157010420031,0.22047058548355605,0.22555975612464946,0.8589872012909934,0.4933944497767845,0.5703744570836882,0.6097333675745097,0.4923198522938426,0.3103929011163672
Nonneuronal_3,0.25099109114583623,3.144639081873841e-9,4.683884374282321e-9,FALSE,0.10779157587345883,0.8888011487706364,0.4567970429002822,0.7831088053662982,0.39275905102854536,0.7946803744759243,0.04935360035285875,0.1001285219277988,0.4120957545540127,0.9928968243916084,0.3473505252572371,0.6172771547688486,0.5222894616638953,0.045656459279243417,0.18801340235801456,0.017345080005084727,0.13833663224461185,0.8951920036141643,0.926458692046756,0.18456040356626446,0.1407974872863771,0.06485686400863415,0.7925782244289814,0.3668937077536151,0.11196686494670682,0.28390470492220765,0.9435670248335674,0.3453453689341581,0.35207830415366004,0.08283575229401853,0.9597087185397464,0.1032803195554482,0.4833607461712043,0.028357313122239575,0.6432438655394379,0.015296341701616926,6.250085863664356e-4,0.4576518895789435
GABA_12,0.2513573828233867,4.222532164726443e-9,6.3001769294199866e-9,FALSE,0.7070485117784169,0.15954864789066076,0.3389570310169508,0.1907653722213372,1.8239408212275258e-4,0.22262957891720894,0.1912052456874492,0.3402628352325038,0.4544730919592896,0.12147611539077058,0.3736147217489315,0.08293915763208376,0.28814940862405825,0.4587749995763879,0.8265979558402359,0.9918387814908274,0.14094654530241307,0.10569017557715338,0.005896282228850615,0.7667343555623131,0.8090053249770572,0.1885259704550265,0.6330688020848467,0.07562842348210587,0.6971515604326969,0.005637641182898097,0.6155810955289436,0.5548965302707184,0.010215823455700596,0.13471950175469272,0.15806519864602858,0.2413013202554578,0.5795797696448709,0.13727045434151774,0.0959972553382014,0.6887287174582766,0.986698792219814,0.0023725762931318772
Glut_1,0.3201679212642875,2.261469330472632e-9,4.84017033087381e-9,FALSE,0.27645845824993154,0.010931174572220714,0.40951188245876413,0.4898365071654598,0.07731040953687401,0.26419567363969576,0.8159201622709129,0.3102610872397127,0.8557447684172987,0.3225565385970197,0.9983146613572136,0.4525471691504585,0.24395640260617665,0.0867489665002204,0.2787152551618864,0.6046715560987641,0.4989699768015167,0.23722564221962025,0.4844503896486125,0.7499918758873231,0.3571600665572217,0.4793519022547764,0.4512305441740613,0.433293044986747,0.07848099134871851,0.446988965862921,0.07392836930222121,0.2236667057935085,0.4224718847460665,0.2544992280362737,0.4520328951311313,0.9710346221211618,0.46359742728946096,0.6772906086260373,0.3508309140661057,0.2123841396684588,0.4628369143099535,0.8166512607711347
Glut_6,0.4526385845227854,5.754247968948392e-10,4.835595498322664e-9,FALSE,0.1662297769466718,0.5042580525414213,0.7267050523015717,0.6534450103013161,0.026383657456255736,0.4794921220190935,0.7255995851118041,0.7211071793428866,0.07470111562702245,0.3875911833193914,0.9651003438056548,0.06027919219396874,0.33204859279447685,0.9335310607717734,0.7433720581703864,0.9161978546611179,0.013209546538430416,0.2071157365732243,0.16575275813697554,0.04320208612504328,0.25824974988421073,0.1282348966539255,0.2102264919207849,0.5966788299512108,0.6490782067399522,0.10066333752642503,0.052179865934481415,0.04680770224831267,0.35161620300534197,0.012180638650231777,0.16091723287425747,0.7232626311475168,0.03291003479093718,0.5670210777680191,0.08382942156420686,0.6668651525660351,0.8479512467362889,0.12109866992222408
