Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,annotation,Annotation size,h2g prop.,h2g enrichment,h2g enrichment P-value,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
SCINH1,0.031103446703962524,1.2107876534568737e-8,6.492791968291944e-9,FALSE,SCINH1,0.05814422484388774,0.07976605013296015,1.3718653975889292,2.753896394812376e-8,0.3913947014038881,0.2767574648538761,0.8408783343650195,0.6767551175432815,0.040065245917127366,0.14692320580343698,0.3682994081276717,0.2744983532005787,0.2714796675637781,0.3884995220797197,0.12279380033505065,0.005564745125278498,0.2916647973551713,0.943659638698006,0.0800624200056414,0.5359295378875893,0.012658794486112216,0.3163945634739359,5.516322065864227e-6,0.20909684083576707,0.7397380240246068,0.8164093913885282,0.8829005985837821,0.15950586273994855,0.2097107348762556,0.03372114110286307,0.15811504952716693,0.1888783422713406,0.2720020771288502,0.004914551013715881,0.2835375241972883,0.17401421418991508,0.01294229067333924,0.05112814446667518,0.017536621884686812,0.08628562757874686,0.2539008100508053,0.009395257056032457
SCINH5,0.03154183641786467,1.2112058654088493e-8,6.516760028035503e-9,FALSE,SCINH5,0.080673327361949,0.10795248937453923,1.338143509194799,1.7625693602605268e-8,0.13280300392361385,0.21167821811220497,0.7812623342415674,0.1898778880570352,2.3933006260398026e-5,0.024524239246802637,0.08867481203975193,0.39773575768380776,0.6244021537778839,0.15849694286742438,0.2439795164105316,8.716372271299037e-4,0.8397049769659972,0.5988361893230341,0.44182195430675664,0.6791151567385608,0.09455920283687086,0.04853651876771009,0.00929574460795043,0.9112479227665792,0.092043471590898,0.5750525039334841,0.7301363880604363,0.10080788516520056,0.2441022424028975,0.058102780439949875,0.4987331166036308,0.3709383440245251,0.0109581672566047,4.5094910230114913e-4,0.1828270249897741,0.1091662492988435,0.03917947655976253,0.3265828362957481,0.02406263133429076,0.4316171417152483,0.8871722460355942,0.04255380800495198
TEGLU7,0.03298893061359387,7.855685243620016e-9,4.272705388046272e-9,FALSE,TEGLU7,0.2394905195223802,0.2917547431364266,1.2182308665841042,1.4154134295524401e-10,0.5523257335425382,0.0937125428827582,0.6129619209844239,0.08650565443046299,4.6956148405661087e-8,0.03743292163431312,0.041094360188305264,0.8238505737826164,0.8599064073749928,0.07491212438339206,0.6185454669654349,5.1534965062281714e-8,0.11073488486313288,0.8986183387589071,0.2681955943217777,0.9985581482099796,0.6993211481381473,0.003436824138954503,1.484608284177604e-7,0.16444629252957954,0.10436153369730117,0.19434091270574988,0.4382440609256524,0.006522758352707622,0.30501359719990584,5.962389271998893e-4,0.19862430421385613,0.5278515525552865,0.01664542690768215,2.782878431147757e-6,0.4287731935921544,0.4483801190364433,0.31545856841114583,0.4768573005734938,0.4586288405836365,0.7811198166099196,0.984852218867838,3.612157668425544e-6
MEINH8,0.03338750874147985,1.4340162648605758e-8,7.822538483987473e-9,FALSE,MEINH8,0.06190032561616801,0.0836732793977029,1.3517421526430216,1.2612682056718293e-5,0.904920410981374,0.05263373705532523,0.2489132954584207,0.03219113095376864,0.06267086727315498,0.452566132198353,0.9156675230061108,0.5760955659283055,0.9959947385289436,0.017241839120757337,0.767080716354793,0.015818012904509245,0.8248530097294089,0.5972304031134249,0.2400259148696229,0.9527971751080578,0.985737390376397,0.4365067872483449,0.020781571623182383,0.5459326012759562,0.2538633990172223,0.10285101713944078,0.7049986605259561,0.23726340619439215,0.6859004971122505,0.1378533054675561,0.5928564843214374,0.2413997405548092,0.10382785498200653,0.03927489078224168,0.4762777673633759,0.9263005083587896,0.3768940103334036,0.03649474462874703,0.7216748558541959,0.7669238035455103,0.9994482146371829,0.3442655164237641
TEGLU22,0.03467161499002051,7.257513179945745e-9,3.996038551595544e-9,FALSE,TEGLU22,0.1989094553668684,0.2449149603846212,1.231288678222462,4.4723490363212564e-11,0.3786550531854533,0.009132797723771959,0.7504777646024086,0.17005987365218306,2.738467843352973e-7,0.2979306994288617,0.08540979702531326,0.3640870246501513,0.36274952978244906,0.043220467993870484,0.4851511253350387,3.384512291758225e-8,0.035261323227397307,0.8670289657139998,0.2565048176705329,0.9732369826993514,0.13831668248998935,0.03407997567873092,1.1548811018807108e-8,0.269024954704882,0.6468695248728044,0.3473679530209254,0.8414504886732244,4.237555691239358e-4,0.04885213398779027,3.3069829973082234e-4,0.018431436855073684,0.3140226387245996,0.006699593178226265,5.7367591884905935e-6,0.5023684348553902,0.4084731284109073,0.20172713243503376,0.3675338036775112,0.18337226231703446,0.9190694632423749,0.9998816780089348,1.9078914355016434e-4
HBCHO1,0.035546949390276736,1.9672963830850957e-8,1.08998904309622e-8,FALSE,HBCHO1,0.0828919976981415,0.1140477103951954,1.375859112607108,5.511559958742106e-5,0.8734689208405614,0.01871330405959771,0.7447536253933582,0.15928856147321352,0.04713003568500127,0.6115370233280862,0.1232053307156768,0.593114590187254,0.2350572089724073,0.06670415772739659,0.3093635393714608,0.027021933598133752,0.10346260974744904,0.7585585585904548,0.17044392786735812,0.9062193594577416,0.5570432835885565,0.05041813108757656,0.12101952992418025,0.5226043919425719,0.7671067543376451,0.07981683013387297,0.007074552578645377,0.5303368923989251,0.09079825607192993,0.5605356980809351,0.37021779518110776,0.5377882580641211,0.04304377651745034,0.00840546180694122,0.3815283664508584,0.3775901386512052,0.18517866154604126,0.05945869625095654,0.806732963738382,0.3050244113361068,0.9825438448628964,0.5381563185233048
SCINH9,0.03950518237539859,1.2180229405064068e-8,6.934543611723553e-9,FALSE,SCINH9,0.052067925569530916,0.07225257705106164,1.3876599895376351,1.1969184828473343e-6,0.8227536412404158,0.389271563630974,0.9840654940384144,0.4241162175133623,0.015864050848908247,0.4364576782065919,0.5359273433098302,0.4729052535612359,0.2221350795546344,0.5379134911016038,0.38693283747749263,0.5486541661574631,0.4467313392039863,0.714495732519316,0.37800801892236463,0.6517148849983705,0.4626317208886064,0.033413037380456014,0.292487921046128,0.7634336947686338,0.7992494235935362,0.9749410586248334,0.6467219778135714,0.4794683110313955,0.11646195905633455,0.4083211933756177,0.14993068520203526,0.7664005743811205,0.6560629379382567,0.1386288506080216,0.5714198761844161,0.17189697165483464,0.25782224305426193,0.1670329958282612,0.8708284620685744,0.10285762231028744,0.17163851990872414,0.6854300949183171
PSPEP5,0.040652775126546574,1.0597392881655659e-8,6.079412503697472e-9,FALSE,PSPEP5,0.08173652228106386,0.10602509055769756,1.297156859611835,1.6601448584847543e-6,0.18377859021221046,0.712146027029831,0.48695561151049604,0.8019507493261038,0.22362852627917454,0.6372371965891755,0.17538972358473265,0.7435133353681516,0.14669141842882605,0.6457381086820171,0.8937164389947667,0.7171398784164997,0.6534965815420639,0.6574474180727327,0.4696786919701586,0.4720933685974047,0.3038796179679047,0.20076843234432928,0.4780098822654939,0.4975003925171288,0.2278839369319787,0.7148304778753863,0.12450751375737194,0.9084617932373582,0.13666861964232846,0.7841291413592186,0.3803493816999192,0.5078925095712213,0.18204140772131333,0.2262583037982789,0.5164641144900614,0.8036040706790248,0.2272446864516025,0.9600235523541194,0.4106349286979302,0.7617039998311339,0.8411750657955955,0.9235056394063724
HYPEP2,0.04298350954487575,1.0005751589784083e-8,5.82723586389411e-9,FALSE,HYPEP2,0.055712938810456435,0.07120503258909626,1.278069944063554,5.393635029425782e-6,0.8495067311690963,0.1393264052416382,0.6589082679361482,0.060067051993813216,0.4786887028238778,0.06903556492929176,0.7783569098795055,0.7320540973240011,0.7816009622293951,0.07422191730864454,0.8796232796084107,0.005770337431694647,0.1166902286648639,0.27541268921156625,0.40932251238163775,0.5520637174856252,0.8621111406194537,0.0510260115844069,0.11118950267177193,0.7139689375217444,0.9916409169173082,0.4141965577520885,0.6274728610120534,0.02347735036176218,0.7626781076044491,0.02163425595407233,0.8843307577336015,0.06904145728724277,0.027430016819080732,0.41910015491135455,0.0608243983196013,0.7681020760134999,0.2494240495843412,0.34061292027039425,0.7027817065261127,0.8186477440060278,0.8665392551448188,0.01369719723684165
SCGLU6,0.043011685213330576,9.00464158981832e-9,5.2451427650288584e-9,FALSE,SCGLU6,0.0621787529665817,0.08030069079665253,1.2914490395104987,4.572307504208855e-6,0.8576275972926635,0.4938826777813362,0.8591510542864238,0.11715452634257685,0.02437765410477308,0.2276737237113835,0.2532160431618267,0.5199706500403768,0.9649848403652458,0.5947718169655196,0.15633638917776219,0.027770899841061045,0.2956398665703843,0.9880547801314916,0.19685284132432584,0.3442949684399253,0.8808236836901684,0.15039235997155542,0.0030612320026779287,0.5946218459385899,0.8934785210830272,0.8069187754326009,0.7938743352601038,0.11852225611254248,0.6667250421020826,0.8339400203487417,0.7477756896279164,0.5143528601346447,0.003542590102054008,0.5318396656128996,0.5405021199276296,0.04248942817531245,0.30766882349304303,0.3833054708450124,0.9652528134764928,0.4115258940986479,0.5979607880647629,0.7114819035348133
TEINH7,0.04405733153740685,1.2226953165141905e-8,7.1694345584564435e-9,FALSE,TEINH7,0.06626796316059795,0.08864081159753627,1.3376118318699273,2.8463304222284382e-6,0.0569483829215773,0.04223098949703928,0.2662410533423758,0.19304424133965675,0.0022659608892356287,0.543429387928812,0.651673561795714,0.3069030238572994,0.4915698251915344,0.11064525771300047,0.7853712126477389,0.009605854285750729,0.04509762239883176,0.24665624961227475,0.5468536329910798,0.6498557672075113,0.6017431431106741,0.019141797508786747,0.0023868069927680162,0.10730811820482432,0.6286761931855945,0.032764930703254216,0.6827309811557043,0.007932909745538976,0.24682981127124626,0.06227370555520367,0.14037015048878887,0.7094919718528689,0.3001288912628588,0.02780286456219256,0.8119861450962726,0.871401421843158,0.5268011298752562,0.4880151237853899,0.9449372546246764,0.1330199220530794,0.6780873488504027,0.05511831465195762
HBGLU8,0.04479960690099718,9.874744098283758e-9,5.8171740951003935e-9,FALSE,HBGLU8,0.11531415746400905,0.1466042261466033,1.271346288874896,3.745901317020538e-8,0.15610177813577225,0.4283577235256572,0.6289220170843464,0.6405583010696212,0.4422405941772792,0.4322661687864707,0.3981850219937185,0.9896085037100724,0.9405997885497456,0.8418612973286251,0.9112954027029004,0.1330405557644188,0.7230376941364592,0.9932268333792714,0.11892185110778407,0.9997848467257052,0.8008405356584144,0.23387089150209645,0.03438583908414778,0.4857631707819521,0.5326831798973801,0.7371373435520734,0.5319495069089085,0.70198802768362345,0.6236972741976949,0.11766631092432972,0.07926791013525973,0.3739939514533148,0.18467739203649455,0.002874410279953415,0.8708734418810435,0.6799582098698722,0.24562636470496171,0.3896606707953185,0.6059622676665207,0.5207928093378947,0.8971246128459378,0.040784633740462616
TEINH8,0.05087740588169363,1.4009990747425801e-8,8.561443555478822e-9,FALSE,TEINH8,0.056503755291762485,0.07717793814226864,1.3658904216853032,6.048735864801964e-5,0.5051113856799054,0.14858314425433644,0.2915237075714201,0.24493698205560174,1.375844453578583e-4,0.1218732482892324,0.5665745948804386,0.25230292382967545,0.6242119221810534,0.07678864716805431,0.2480131365220336,0.12646311403498414,0.14032925914571448,0.3172285959546797,0.3080607996530018,0.4644169816118083,0.8360097615874459,0.2562460321205614,0.032171917143521404,0.4398651742090275,0.5189834880391309,0.35257012525134657,0.1313053095493043,0.1129942211081102,0.053913304270407365,0.18907134612542315,0.04173123233565465,0.2854993292358789,0.25728049995653657,0.002506312084485403,0.5212480300298971,0.31290998404884995,0.2515752684230305,0.7829895417691475,0.7960198165540755,0.03502952316624877,0.3259159464922483,0.0641537452791298
SCINH7,0.05452416657702384,8.876854835863263e-9,5.539429768352949e-9,FALSE,SCINH7,0.05237526294653106,0.0717099739619465,1.3691573068598029,9.162254101254556e-9,0.7065817521927955,0.3440982126503173,0.9433751388199394,0.3019870206303405,6.316308462924793e-4,0.16115220567875482,0.6009874442093404,0.1882207051498226,0.5225562281792813,0.09453997551531527,0.586843305454026,0.062240647329076824,0.4373789691054211,0.8893087864450888,0.051920986594078206,0.2163970609784574,0.17460813352553406,0.4963591903652386,0.0326984000116488,0.7780371000212611,0.861619342658765,0.772115215279604,0.4301484997453815,0.004903243422651588,0.2001001773725241,0.0022319103772588072,0.14986096843637406,0.5625049756623504,0.01807346961325068,0.0017200325109203321,0.2996109232135695,0.1805729135448792,0.04686274414739385,0.436641205523939,0.2175986158148075,0.16389192379295725,0.6630270670916474,0.0022619184447183467
DECHO2,0.0554764677802784,7.895861917974579e-9,4.953723769244288e-9,FALSE,DECHO2,0.0877819133653889,0.1133091275299476,1.2908026629392622,2.4693567352232164e-7,0.18932109142199216,0.25013322518434,0.4336649234185217,0.05763076776898226,0.003497420304400789,0.2846087994022534,0.1908179360033977,0.5132644040386116,0.6604894678778168,0.02170431676204371,0.3197947294557122,0.05406451035348131,0.7950655317079316,0.11123712850272728,0.7527656544973141,0.9987598850403094,0.3858996299797708,0.08230412666483655,0.14024689975087168,0.4579320295414618,0.8313650355119999,0.5229066907057173,0.008618367852466129,0.08895104502606704,0.15914086465208604,0.08921874309242739,0.07602869527525352,0.0785765072694203,0.06914574740302995,0.02198432304283989,0.2814770589948752,0.3615508433341359,0.016989135250145816,0.18676580005877724,0.06787169981708774,0.2460942490767819,0.5631170607956273,0.15307384491201353
MSN3,0.05592645740772829,5.991138402328022e-9,3.7682019673622895e-9,FALSE,MSN3,0.1534267822503383,0.1896742081270596,1.2362522718985156,6.077335962859913e-9,0.7748289564797679,0.043707718379510166,0.12956669677916174,0.1716916767196563,1.167175023252038e-5,0.07235859383804549,0.5313502712717222,0.5197976224588006,0.05116231094976407,0.01594025843695299,0.6162270850340782,3.2975902064332993e-10,0.08646091258973337,0.8709122092054816,0.3588664279165854,0.9873150441261648,0.04939778706896082,0.027960297483075155,8.427237278995137e-8,0.0996836995837827,0.4367935935107989,0.2422935413269624,0.4788372591099442,2.4209461711974834e-5,0.0968738938445523,4.107512485974984e-6,0.58179280666211,0.6510809073458459,0.0566633518727734,2.4010178956589457e-6,0.00289850781423973,0.3903585533023685,0.588630476518931,0.8652573166745315,0.17573978658304845,0.7804304256233505,0.9835874103742316,1.782158114932784e-5
HBSER1,0.05757382534902495,8.623664149511781e-9,5.473703663522792e-9,FALSE,HBSER1,0.13175768597836368,0.16451997657874126,1.2486556314123305,2.6322674739955878e-8,0.13956478365004935,0.7641895899260096,0.418374158722742,0.6294724777419649,0.028119118189931857,0.19476400250509454,0.11860308177278288,0.6456362870454995,0.5769815704240671,0.08030217059735667,0.6975307736498123,0.032929010759222666,0.3923715636553987,0.5269898326911056,0.15988009609554654,0.813186828543289,0.8223833831634659,0.06601688070819954,0.0020785143838447594,0.3485944849975105,0.1759619054181551,0.12919068173482726,0.359551537821426,0.17872171096193812,0.2564513355863478,0.02956395760788537,0.07400602235545534,0.21989339228873345,0.04924342450478815,0.10465205093191876,0.1577932007070471,0.5660777514795251,0.1163004859283786,0.20434891134549504,0.5182892638343599,0.6546078416495962,0.8711037876222716,0.020891055222359924
PSNP5,0.05783377397279538,8.538311619649217e-9,5.427278891044829e-9,FALSE,PSNP5,0.14640610764750758,0.18433887909954927,1.2590928210684351,1.48687603194501e-7,0.0511875529637392,0.4822711640152442,0.8042365907018921,0.7309248388334781,0.47218696315233605,0.5862463031716053,0.2591303648767638,0.6558930047179868,0.4196466236603207,0.6979846512595097,0.925939196471913,0.9143431068128418,0.8728466295987747,0.8534641883798225,0.08405181335779799,0.6126347311370618,0.1608215708485448,0.5126111034007648,0.7436053123907129,0.026915873552859067,0.4100353014531374,0.6970787942365079,0.11843254132027005,0.7873263135174553,0.016771016243428888,0.8029951501699777,0.12655803793879866,0.11755485261735815,0.5105516689868472,0.1617257651145097,0.5391512323939202,0.7662017526201806,0.4905929566531184,0.5229419909153683,0.16605318775158534,0.6967388176342125,0.9275456109788922,0.8445413078648798
MEINH14,0.059236227494040526,3.134768572559838e-8,2.0079000453668763e-8,FALSE,MEINH14,0.037445535556767474,0.056972019310581976,1.5214635994246184,0.012211392402158005,0.9090417991482564,0.08332253201786821,0.3463502468911233,0.007112172936657956,0.4380375833892908,0.4810670328581432,0.07240066902412005,0.2769323952436176,0.6354393910399201,0.04001535315119308,0.2747295873745623,0.03168639074090257,0.29011264048578744,0.4333111904465474,0.2650844643636049,0.360732960782817,0.3350788024368275,0.15315433437730447,0.07026789635821777,0.5739111492318831,0.7413857956872258,0.2276602178821156,0.3018816349937449,0.05978052670241268,0.3248040739296438,0.030298117032279612,0.4760419973794814,0.005778996195789482,0.042792716361071084,0.26583484048955985,0.1798322284243507,0.4983500565113735,0.13370070097261386,0.23011988916836185,0.08140372110344812,0.3350372327504696,0.9197460334645092,0.017282763999056254
MBDOP2,0.06234567294279347,7.384265348052117e-9,4.8094163365621314e-9,FALSE,MBDOP2,0.0980605581145494,0.12182537940358293,1.24234841964975,4.902977643249524e-8,0.13561743096861734,0.0047103902963711065,0.4935657905997235,0.27623998338270844,0.0021436440261455073,0.23929375711243106,0.22921373010811066,0.8685414337799249,0.2832293219532828,0.019095789261219846,0.7070360728085071,0.14889020441016404,0.05452636501235589,0.5883730129131166,0.08804429917355289,0.9647299984315144,0.5134682503984338,0.1664468967851555,0.016343097452782267,0.27525949513011394,0.6522738523439937,0.23769998976559106,0.5292101371706114,0.13680943570441745,0.3946264493186056,0.011663882759588148,0.3056487036495119,0.1004583601698375,0.024121835336384914,0.10443125437213613,0.1332137223246586,0.4283555010671968,0.2047492731538343,0.006916775798422706,0.4589391470854332,0.4338650879347429,0.9888459825472472,0.005975696084518126
TEINH20,0.06245359681715066,9.28312605957234e-9,6.049617708410728e-9,FALSE,TEINH20,0.12947862724111,0.16415023973866474,1.2677786537927271,9.654020973448095e-8,0.2569292638432772,0.34304136973955834,0.19177520573087087,0.009888842700517807,1.1316785177812596e-7,0.0651411653967065,0.28653203306459113,0.3603262260914959,0.6493300619194424,0.011613778727465149,0.5477360724109349,1.6184174897106136e-4,0.2214261744360724,0.8865297143084634,0.029107725793090213,0.9945458321771332,0.4032752146139934,0.07317271921723473,3.136131948434532e-5,0.8620562217455991,0.533849639547822,0.4262733750889539,0.4359051074728224,0.04552549435737357,0.2846475916634865,0.010149123483946079,0.28491641875787777,0.8114862336212434,0.0577232079371967,3.40648062044588e-5,0.13169766756054174,0.8143758444787836,0.084454504761163507,0.4108989927907749,0.36396203365806346,0.6585544109585556,0.9988561212537872,1.1917025798377883e-4
SCGLU10,0.06264340420940531,8.536843967240138e-9,5.568879013594357e-9,FALSE,SCGLU10,0.04846015270760363,0.06501086649268581,1.3415324314998556,4.18688310142356e-7,0.4966200932790583,0.5382939301941569,0.5479155605187771,0.4846631583693624,0.025923143186044727,0.07727955870889901,0.3917309707621152,0.8404630715003126,0.6241255174582822,0.7203920099152927,0.13936900421683213,0.13606283002250708,0.3316012002962684,0.6710469034636579,0.1051400760114713,0.9684775591642176,0.2832484574686863,0.2716700787131243,0.4341038516209544,0.38986403417417015,0.9339600441678102,0.1531740142543298,0.3879595566863002,0.046788123882862735,0.493411804623187,0.16664892779120222,0.01636385711368513,0.1322643980733058,0.1821429432815566,0.6158541885612051,0.034135072304719884,0.12723825306074454,0.09371713116190676,0.21154425911753927,0.3663205729494158,0.14602853086754425,0.5779678075767313,0.08356714485333527
TEINH14,0.06405613875835656,7.133278975873832e-9,4.688048073085057e-9,FALSE,TEINH14,0.12179803496800545,0.15325111785297904,1.258239657915958,1.0231804365097332e-7,0.17192100648536662,0.05458485239669292,0.38713551350861175,0.03156320698537687,3.751436363759404e-5,0.5629792396059341,0.7243878734712905,0.4898467028479662,0.9575186988242166,0.001849346442970915,0.9014829881562114,3.863566159417864e-6,0.4273476134338837,0.7244761951228362,0.3383041785700401,0.9086653301312556,0.7596761059302702,0.0035344932441216045,9.622772137809084e-7,0.8899199232593062,0.4328102614572977,0.6732112103105568,0.9850140700045014,3.802929792001309e-4,0.3320276619935829,1.4166064844531242e-4,0.5461474103559573,0.7707901654911888,0.3464288954218557,4.62746302722359e-4,0.5529809787140028,0.7344250680096701,0.14600626935598954,0.9347142949536962,0.8395638457207701,0.6405397758966644,0.9959695975395082,1.7839951595784585e-4
OBINH4,0.06625061820726852,7.897487727605091e-9,5.249902623769321e-9,FALSE,OBINH4,0.07039979302910039,0.08972328765180299,1.274482264666816,3.894135089447744e-5,0.7320721333803923,0.9324344041608359,0.06001591551166152,0.13339681115800572,0.3881161984867728,0.6718973464703135,0.6174806446270907,0.896630423867639,0.4462121882460757,0.09356534395634032,0.8087641991764141,7.130031956620568e-4,0.5880484936989934,0.3329552220082018,0.5326310192599898,0.7635352873813774,0.3389523191466853,0.046506822592451286,0.008138792008495538,0.992559355163794,0.2934121498913198,0.9040265010991229,0.4314791750254243,0.2741970895636193,0.8745754273245536,0.02753475305510821,0.941423395389034,0.3433175755853777,0.5571137751272153,0.03452510264933667,0.2710106565791629,0.5627777874644448,0.8279831661307766,0.3212859232375304,0.17366911153288886,0.0802338845115359,0.20693030374182675,0.07836920917264101
CBNBL1,0.06637254688221997,9.647664195262603e-9,6.417382240658344e-9,FALSE,CBNBL1,0.05492831888047234,0.07171826606627943,1.3056701447998642,2.0716174564302536e-4,0.3122511561410355,0.81024955446374,0.05894059784428416,0.38616979435463983,0.10625153605929287,0.15126536070337535,0.628044198065214,0.19863853758480665,0.2918230869037908,0.007541694555102264,0.6492195207429803,0.02452451720180786,0.8468251097060941,0.9519741554110644,0.5693270074072171,0.9808153152434708,0.2025814017566867,0.5505211685793518,0.01647537558221416,0.8476537631301624,0.7724932794585686,0.310158801639206,0.669153162996696,0.1417808464610561,0.7106072867842865,8.165869594216419e-4,0.7182643521540958,0.2649558075873366,0.0988055944163888,0.0021379688584281247,0.3280215776913318,0.7626356007929871,0.04251551034880267,0.2913192887714277,0.8314499983774293,0.4061077991919111,0.8346052270887501,0.07353135844872928
TEINH6,0.0698544937180335,8.231886180026294e-9,5.573852121941726e-9,FALSE,TEINH6,0.07225161394190775,0.09379392277164557,1.2981567836956334,6.896923294558051e-7,0.3181233035648796,0.06811045772448948,0.0802638909541818,0.04280286801773692,0.005647809852876602,0.3384724825557324,0.828476584446695,0.11690025077123327,0.8818691340577876,0.006497407307110539,0.3951427228037371,0.0010186066393959913,0.5534812176332427,0.5377876612972182,0.7547743450494777,0.7327680584985071,0.8285260970396564,0.18806215238299084,0.0018508136065111954,0.2613352425301413,0.3041706271006226,0.0810642667424073,0.3129916213642352,0.0059186394441682,0.0397924780281237,0.004019414606467029,0.6933480041697371,0.07288767244382598,0.5362072174828765,0.016125816204566438,0.4304319052014696,0.1910060875602086,0.1096133123138297,0.7425115796373414,0.9081800584083486,0.2757333363472654,0.673738857239542,0.002616908000570996
ENT1,0.07200028331973374,1.7453271425662052e-8,1.1945670033947958e-8,FALSE,ENT1,0.08011893666423753,0.10787187682077816,1.3463967610160337,5.34010528280579e-4,0.9234719490729336,0.4927503211555382,0.6039172358987545,0.6003849364950193,0.016020850781500395,0.08067292487114369,0.08722745719893055,0.4043986490563092,0.5879059788579667,0.8597302880819242,0.05087611798713508,0.8373703244238323,0.8505120531081048,0.4162831734799228,0.9002976864748219,0.9681610422999728,0.19818348438739813,0.6733704882438758,0.9046861309207366,0.6836927020858794,0.956473295196288,0.7552834605456421,0.08099580724572547,0.6531873687284809,0.7097040263675136,0.9145183568925312,0.9764924414179892,0.7077843233015927,0.4982288086598221,0.4619627553432065,0.6641027316154585,0.049295153189415734,0.9617278298519352,0.08197132964839687,0.5566361638442121,0.4952660047697428,0.9713015800697788,0.7634495372470375
DEGLU2,0.07213993915312891,6.868215285110256e-9,4.704137512705679e-9,FALSE,DEGLU2,0.17629631341186355,0.21495680479572385,1.2192926819379462,6.534676050548504e-9,0.2455395046924977,0.19287340567212874,0.4453958115844054,0.33619831425378466,0.0028067629666302853,0.5457324858740257,0.21211720398144146,0.7943286024490406,0.6484623649708728,0.1820665849156347,0.7626893235472294,0.021831972153222464,0.1189261746564853,0.6718704687577812,0.005868400100023675,0.9974649219344176,0.3417807349818923,3.063860718661438e-4,0.016841853556585108,0.6380861898379391,0.5287790163409442,0.3290411240409349,0.12048675554103412,0.022564851392937516,0.2081763464693127,0.015384464086177475,0.09288200932212716,0.22273247835389376,0.0027302243383496862,8.167544059673439e-4,0.2453114129112789,0.8021333499983878,0.24702240757842905,0.22853047226295545,0.34628056306711863,0.7461021162926353,0.9801518073547087,3.791437543293375e-4
PSPEP4,0.07904179953697271,6.221368795023611e-9,4.407484810387347e-9,FALSE,PSPEP4,0.12561639093748928,0.15787911618052944,1.256835314263209,2.1412136906854286e-8,0.20205426169490354,0.6148594715851413,0.4882372430671302,0.7714919784528929,0.031168296619131126,0.9812282202701836,0.6052885604559552,0.3188302968282667,0.07604985395121501,0.3334459000013365,0.8965880632981593,0.4894224916122243,0.7397561356323548,0.9017625949574498,0.09591290456378693,0.994191590109777,0.007600402335596305,0.36575831993917657,0.22716043887772525,0.06180044532255171,0.3873823128941768,0.2937367630357095,0.16235693716627292,0.26588934282132315,0.15878814412799386,0.9047648239064386,0.08833273818122928,0.6335821121355084,0.11467505530231398,0.1430955005352889,0.6553336587869881,0.8793421275050339,0.13521148017989293,0.9859402759185276,0.004189704459620316,0.7652874213125598,0.969118707826212,0.8021509296291981
HBGLU4,0.08140590497927191,8.914959249440798e-9,6.387552286198563e-9,FALSE,HBGLU4,0.08311078314581026,0.10539839285614916,1.2681674852135292,2.0444596279614483e-6,0.3845363322327084,0.4469484755008996,0.7698291980824775,0.5171186694594294,0.14523749281786846,0.2271700543102317,0.3812346692008541,0.9130943278113396,0.4478047008499245,0.228000024370978,0.2577128881232945,0.2083764854874257,0.8042716530640892,0.7383337055724799,0.7030594061093542,0.9999485715355392,0.5198279084984155,0.2081728314468108,0.14708860526908268,0.4136926706890697,0.9257949943879684,0.23556023492726896,0.06788959411749286,0.8449725206779283,0.1075437109258201,0.06483404957488581,0.040227430830569545,0.18064462535568426,0.3962174267821157,0.1324103522274685,0.20896684925933828,0.2740605446028629,0.028142593874387258,0.3693863968394664,0.2959614770669633,0.5789073592077676,0.9209283618154188,0.4103192812141079
CBINH2,0.08604318098962105,9.476227452786762e-9,6.939593948930253e-9,FALSE,CBINH2,0.04812280679721776,0.06425185053930026,1.3351642353291622,9.335278965943692e-5,0.27380811196720706,0.8961248619811302,0.2085193213740108,0.8167106459999369,0.33407028708848874,0.6823291675664346,0.8243968364853345,0.6646839428616517,0.9285202382599876,0.040673703204422866,0.9210024903062688,0.029649807349533357,0.7711728717429769,0.7371619722578194,0.2809360641302757,0.5662833273085646,0.2632009539584837,0.04120220822104804,0.03139175047322846,0.5975437946373234,0.3189478769056823,0.5594495089375867,0.08273215482951413,0.017042378844932368,0.5581476529156821,0.0095114496891618,0.39123121173173536,0.4340422799442065,0.3640501798297406,0.016095507817632398,0.3934993837173621,0.983653902166224,0.4415389221747058,0.4807516041781387,0.33499431748347785,0.5857812270157415,0.9867490291567124,0.03402046814913605
