Annotation,Coefficient p-value,Coefficient,Coefficient std error,FDR < 0.05,"AD (Jansen, 2019)","ADHD (Demontis, 2017)","AN (Duncan, 2017)","ASD (Grove, 2018)","BIP (PGC, 2018)","CAD (Schunkert, 2011)","CVD (Loh, 2018)","CELIAC (Dubois, 2010)","CROHNS (Jostins, 2012)","DEP (Nagel, 2018)","BP_DIA (Loh, 2018)","EA3 (Lee, 2018)","FG_F (Lagou, 2018)","FI_F (Lagou, 2018)","HBA1C (Wheeler, 2017)","HEIGHT (Loh, 2018)","IBD (Jostins, 2012)","INS (Jansen, 2018)","INT (Savage, 2018)","HDL (Teslovich, 2010)","LDL (Teslovich, 2010)","TG (Teslovich, 2010)","SLE (Bentham, 2015)","MDD (Howard, 2019)","MS (Patsopoulos, 2011)","NEU (Nagel, 2018)","PBC (Cordell, 2015)","RA (Okada, 2014)","RT (Linner, 2019)","SCZ (Pardinas, 2018)","SWB (Okbay, 2016)","BP_SYS (Loh, 2018)","T1D (Bradfield, 2011)","T2D (Loh, 2018)","UC (Jostins, 2012)","WHR (Pulit, 2019)","WHRadjBMI (Loh, 2018)","WORRY (Nagel, 2018)"
n03,0.13535993750233294,5.9015978009240944e-9,5.358238760133355e-9,FALSE,0.026594867828283703,0.9782710422607482,0.43302947945762216,0.6659964872045602,0.01979332106997498,0.06322055200948573,0.2306020741192743,0.5201015374717494,0.19157615019332536,0.10969749385363192,0.6175385605645883,0.21206480838473565,0.02322671710560344,0.5797140560145668,0.19172034185715048,0.9472355173175092,0.4892624206346875,0.13362841699850364,0.1273438580848964,0.3369198733995166,0.44410564775919376,0.1130453289664774,0.4053436884954075,0.2602192234340529,0.016422611332310363,0.03961652749361436,0.3076353747458386,0.34170483220787,0.22979202284763384,0.021923604477988686,0.9145808554463072,0.3079500678316354,0.17778309677905235,0.24163738635748774,0.9124844571391704,0.2596707327665257,0.907952808715844,0.11881072792965106
s28.NG2_OPC1,0.19330256993186845,5.498577737886218e-9,6.3509343942388515e-9,FALSE,0.8717574406365134,0.6214839887509123,0.5330741625132287,0.8533374822476767,0.006036413101749707,0.6794175339446353,0.09247518725988046,0.9390338266355648,0.9710375071836421,0.9997872139880266,0.12864903718908186,0.4015635060258697,0.5409677912435176,0.4532317554610213,0.4381420786507693,0.12672579301975895,0.85442909092808494,0.6397169641839421,0.4532280554894318,0.5637948939178725,0.07115025170610584,0.2863821202738104,0.8714350291208571,0.8296752232529836,0.2577949215347235,0.8546123268757204,0.34996812363140506,0.3032947505222919,0.4301295669023164,0.13319598395778434,0.999864689947803,0.1583535229763013,0.6297746184850395,0.2563008612056322,0.6687368003721045,0.5401132776710164,0.20033457027186874,0.6559454030692636
s19.Parstuber2A,0.20122640874592312,4.073001457034734e-9,4.864745336899464e-9,FALSE,0.0808777123566563,0.6167869864937509,0.9457565981328864,0.475442159275673,0.060974596541543975,0.5297927890606599,0.09329927114124437,0.6749828190181955,0.6015061332094944,0.9610274122818756,0.09822595868388684,0.86240213553306,0.44814165347345375,0.15741047763356694,0.4619303141177365,0.0244130426123582,0.09522282257433352,0.9084167146526514,0.6578158164330468,0.15421417764145384,0.4041011575112727,0.29033430534917604,0.06441740636040984,0.5064840956136937,0.4173127685673577,0.5238565464906301,0.6040073295940981,0.586475468113819,0.3799571345592999,0.12746538936394147,0.3586209144033787,0.057498908570084474,0.2586821561722576,0.7809054001851149,0.039283285402390636,0.8029510470227426,0.59327962943723,0.15481283360085854
s20.Parstuber2B,0.25545499653597464,4.59660273598011e-9,6.99186657554343e-9,FALSE,0.7504847609018578,0.3777180413041624,0.4424055566733707,0.6791290841543814,0.4271501178241568,0.6438822358957461,0.16724384801642267,0.5968321874133029,0.3103037673112738,0.9816668917375228,0.14583889607131828,0.8957676826114009,0.061083095528689214,0.06795766746827134,0.7136089120571985,0.163712909432714,0.14156316239253305,0.7632291569237437,0.7169618358680134,0.2172923914236619,0.39077942873947136,0.2002721707717145,0.06997651928224169,0.7246889018540644,0.2735729822420612,0.9137194116743456,0.11984589376863265,0.17256190429350102,0.3988197261249273,0.3184842251802982,0.3571869122722945,0.13564294956565331,0.09857125654240796,0.6536832822510139,0.10585895684972603,0.4520791152456365,0.5380671430336975,0.7838409297082867
n13.Agrp-Gm8773,0.36281048795531134,1.7055415780159718e-9,4.8596949517427245e-9,FALSE,0.30338650767015496,0.0232267378890009,0.6370061878251918,0.08611522997668153,8.594828830843703e-5,0.4016993681540373,0.5606894594910946,0.6243322301869106,0.8403936078098334,0.013394609751870228,0.8562162168561341,0.002931142366864356,0.04515712192057467,0.8555192517856756,0.5238213535720397,0.41683993476819337,0.8304092210799063,0.00722913158508966,0.004573902222024336,0.236640553135623,0.6409459978164931,0.1964331663713491,0.13461020350742742,0.14229232104300304,0.17988721312795158,0.2132539606848886,0.3051053289151374,0.5413815765214773,0.7446286302759748,0.1449901681576573,0.003456310470683934,0.8848760942718571,0.3352193802870768,0.4300823366927477,0.6610837622104222,0.95825548020851,0.8120310197475697,0.22504586379454414
s03.Oligodendro1,0.38294030740839735,1.7342686442881614e-9,5.824237351877239e-9,FALSE,0.689471649675464,0.8210205878726746,0.5886803736122641,0.6097603377323112,0.5123216292040979,0.9553574711132412,0.9079768682377032,0.4460485731608856,0.3111662935702266,0.9160822774414132,0.9042836228969956,0.15327758351169424,0.2944190156205182,0.2827860063080786,0.7008485253336005,0.9977587682962664,0.13707429622498374,0.2583489643624669,0.5059885881080959,0.8642812485947658,0.07490733482676556,0.9519199735764168,0.5511066224489312,0.5122571011741313,0.8229661949325452,0.8429353956766004,0.4857654800695208,0.0714626674382893,0.3542994603317958,0.35017589225814005,0.7984491580967694,0.8924050781760748,0.9677740068538678,0.3092383629067437,0.5747851362022793,0.35381505516715506,0.5476269788129576,0.3785885086267625
n01.Hdc,0.3974368584976789,1.632503693040603e-9,6.279171674416908e-9,FALSE,0.3411754090076312,0.8286690635614329,0.5612376873625318,0.5846772674982605,0.07378909934570678,0.23414715779070736,0.7991136500779045,0.8331161277870582,0.07201443016508285,0.5784989576598702,0.9976378398153336,0.5665602502286311,0.6971352133422447,0.9306406569272416,0.2875926825772617,0.9763449190347008,0.037490544448958364,0.034406452016123384,0.10093411751743203,0.1271047403738344,0.17002716848411187,0.3749706718111375,0.10068048364710463,0.8854046013109476,0.13328019798287044,0.46799209664363206,0.29096969638109005,0.1905893004678296,0.7272653266656237,0.7005527851805056,0.12165179417388278,0.9876135029998784,0.5766327974359498,0.2505279096122912,0.04010174651444346,0.6882304672235593,0.9234144623327072,0.10579539092770512
s06.Oligodendro4,0.542032136632515,-4.734676600304463e-10,4.485522594788708e-9,FALSE,0.4445550180788706,0.8212497590314687,0.38919798325496224,0.3604099804190548,0.7117852148386832,0.7983740918162716,0.9759602371621536,0.6814733865658553,0.5416309213622261,0.8903707551276223,0.8885021135161426,0.2851551586189569,0.3036127043451422,0.9279026348647204,0.9693544627397211,0.9755550520049412,0.4791360568300776,0.03166157292843967,0.4559316099222509,0.7958985248606667,0.2814252054649861,0.6972764516579613,0.5385285420797878,0.3652168990677415,0.6839230634839449,0.7672723993318742,0.2398907868315539,0.5190177670584971,0.9517134723758688,0.06129086192834255,0.5817090824511767,0.8925880784714111,0.9761872021620056,0.925201031427663,0.5304716560219402,0.8435891975338663,0.9272478088491164,0.2678029721927078
n18.Rgs16-Slc17a6,0.5754442635266512,-1.1315668909720899e-9,5.947718987498837e-9,FALSE,0.8564692029556684,0.8213373322062703,0.24229897577465545,0.08526321449897918,0.03946731611848688,0.048746941317678816,0.05165027098085489,0.6172472323925908,0.15663798294583475,0.4192265807243419,0.3115569020205101,0.0018108976208693465,0.3155284455132438,0.5384693631225581,0.2643641173876444,0.2431349381273141,0.279809915963572,0.3198239261316234,0.004117058117287189,0.4511896209590423,0.7441211256903509,0.3919543954828649,0.6500293190420153,0.3493121253761149,0.7134490039766586,0.023900147147202632,0.9961829667767352,0.9412005556193128,0.17572630568322978,0.2972737563457493,0.06815655354606434,0.2731613877252931,0.20734113311202926,0.09467207597658113,0.5337434280772306,0.4641010654583968,0.29688869991506195,0.008882571661139519
s08.Pars_Tuber1A,0.5836617638427398,-1.0406183807970616e-9,4.925534297162649e-9,FALSE,0.15064275205395786,0.4360259619142635,0.8252782466536766,0.36554771217393217,0.31308940852941064,0.62333715321351,0.005812267962067154,0.4121239979202618,0.3794633806498584,0.9559516666192258,0.013399810845152158,0.8857960722333769,0.463860843762661,0.4971457878057056,0.2319952262607649,0.004481210781802057,0.2360775786189304,0.8833095414445788,0.37890930917036014,0.06970031478664447,0.22544554306938736,0.18959104163042,0.0708188263485021,0.593804284320341,0.4463520030186865,0.8037326843758419,0.504775402569997,0.14071504890216147,0.6896586691498621,0.4148440162623622,0.4686915065398653,0.015907782701176473,0.5644471554898061,0.4179635045555787,0.2748628967925316,0.4942287856522094,0.21289563315749133,0.6412586523681034
s04.Oligodendro2,0.605808806483014,-1.53554048223954e-9,5.7208390286754984e-9,FALSE,0.6553864237370681,0.7352262340825672,0.6088286355270253,0.08252737827241646,0.6269064857836893,0.5512369972445913,0.9920929872925848,0.30123608563046755,0.4550551801482969,0.9525904066071328,0.9724186232866006,0.5725525009761013,0.5635474923435041,0.8451035962875211,0.9795397273711588,0.9954937573852471,0.5548357492532295,0.08182219219996367,0.4383220876964218,0.7781356074442467,0.35765007592053444,0.6479649357288351,0.38954827826084776,0.6151474501488821,0.5384745604204102,0.9776443102382716,0.25384650699766065,0.10873955700516152,0.8684287740017964,0.0403312958301564,0.6475447880956622,0.9903982649059088,0.758379814627721,0.8511043087179494,0.7757459923185328,0.7985422473034981,0.9175522928108362,0.7560724059642455
s15.Microglia,0.6563974055218738,-2.396056987883976e-9,5.9507082611608025e-9,FALSE,0.02986402603095756,0.4271824303195005,0.05649302675197303,0.16988390733007325,0.59267584736849,0.5703803386186312,0.06486059429430661,0.011545168846100537,5.50580803777304e-5,0.9684888028525844,0.17940103516439582,0.7618719521685959,0.8484930744502146,0.9476476699065448,0.7219556342119762,0.8929155976292309,1.3927827643920446e-4,0.9270919476652428,0.4706895572448984,0.028896158118965436,0.004934596915082775,0.2469139302206787,1.4368984836493122e-4,0.9839544045284584,0.0013725936033062546,0.9972019869456236,0.0018213192036599234,0.011573120886226616,0.99783600435482,0.752428177610937,0.5974926638559023,0.35934427455600104,0.0015758821862903395,0.456971969294734,0.0018487077823872238,0.7540772952476786,0.3406691040143648,0.9902309609514328
s32.Astrocytes,0.6579662550938511,-1.9184571027113826e-9,4.714592244196637e-9,FALSE,0.10685966891625248,0.957282940088728,0.6544749184451601,0.6929102745420096,0.5868379183365544,0.7494159802087288,0.9201376761310172,0.8191712108412007,0.2524194178474787,0.9960155035741848,0.9016053229905052,0.8890988749975346,0.8619277802946064,0.9045441079134642,0.678247666705792,0.19855594970018053,0.26070958879947403,0.2023434475835864,0.8035043869417298,0.17002037142990134,0.20423433846167632,0.6305230750874483,0.8943192516619167,0.6695999203174482,0.036852554179699536,0.8109549634411151,0.3326534472346222,0.9732094367704398,0.4335140411672814,0.4718862428096832,0.4857269025795703,0.643344239163532,0.2839459524893301,0.5006304769503983,0.08421327475514362,0.4089001803283275,0.2321574182975729,0.4225630177665712
s07.Oligodendro5,0.6829055599806839,-3.0769269806740387e-9,6.466315581156594e-9,FALSE,0.7344952276455061,0.7825814546091918,0.3758092759137011,0.6029113352812395,0.4154370568547154,0.8387163296465933,0.9810402694171813,0.2587809611115279,0.6324544468552787,0.9952626728244284,0.9171611260497008,0.9514913526233802,0.8806674698336299,0.7782794300043451,0.9366553257800982,0.99993780968902,0.2587391949122022,0.1079181364677968,0.4959362374830318,0.7857073939722589,0.4548765346239575,0.9697826276302276,0.7437337052116071,0.8277451196366805,0.5739966822965699,0.8964202516690825,0.7375965376692522,0.2867133607449289,0.6719161295814373,0.3150946558760216,0.9037752697913596,0.9031897068923808,0.9270871181084906,0.4587929512425442,0.5442949493687285,0.4370988788311774,0.4709514269391473,0.3270169823214735
s29.NG2_OPC2,0.6963590326522233,-2.0263030696552685e-9,3.942552381364124e-9,FALSE,0.2643810237846145,0.9615771403339496,0.5860725310015211,0.6960621073161448,0.6606447027701959,0.9036559927990038,0.3990353453283248,0.1138858005143878,0.9128091735732429,0.9918780715093921,0.6225086525859238,0.7114646734508631,0.7556788019878486,0.2058452185369128,0.6021640032843314,0.1991448616729408,0.5597146325122992,0.878033535907208,0.9193002406869742,0.7398807670176341,0.2960219508099429,0.17024228328963087,0.9811781597180034,0.4740662705792606,0.2501534493191705,0.34802887713721786,0.7737810499422864,0.5497442838480789,0.3243041548412579,0.28299759431875826,0.9905219584332275,0.6989350732869098,0.23486992380662264,0.24552336916368706,0.7550199639889676,0.6334159491958103,0.4968116113245525,0.33397373314433165
s05.Oligodendro3,0.6984702170850918,-2.50986399627221e-9,4.8266081387546135e-9,FALSE,0.2851866431850814,0.936878102339574,0.3859626293396979,0.4953083762547264,0.6243153655847901,0.6340583597560766,0.861211121977251,0.5404939689300085,0.2092079491862307,0.925572912187414,0.9314924774521252,0.4167779174597203,0.573646667054242,0.7712806690893262,0.9570708239609657,0.9843439675368588,0.2561727519381438,0.032270606879299266,0.8979672988010878,0.3338940853524169,0.15836847780358235,0.42642835865068257,0.7757657069687511,0.2607613792264228,0.8940862285446698,0.3909378285401721,0.3707632105613064,0.12121081336182438,0.7468195226906309,0.017926259742960592,0.6921148691335192,0.8346108334492941,0.8671706087631185,0.6717686819485926,0.7299833216517957,0.657639356752713,0.7960406109012884,0.11756180006687494
s16.Fibroblasts1,0.7493703916888544,-5.959370588114561e-9,8.861388745017085e-9,FALSE,0.14949200889980907,0.9093243212988172,0.946982196734702,0.2393906571772818,0.9964375769089496,0.08591021933327292,0.5227938017544863,0.13718227359902085,0.021673169766966392,0.9138535786639844,0.2511725724127344,0.9995032278378086,0.990348042760512,0.9733504909058516,0.9077008339518294,0.09033683023061044,0.007869535844676494,0.9770283989466152,0.9731234318565068,0.10673501892904158,0.2824763243316953,0.14621130781739414,0.0018514661001411,0.9339084543157716,0.0027367110883861558,0.95228169417057,0.022757128052497397,0.09449957542760662,0.9700798049614656,0.9833898840681654,0.1371991568607217,0.2968913919957776,0.032789114625665465,0.8631395243321274,0.06863759951232387,0.13303079296165987,0.011677445034189892,0.9964154415020812
s27.Oligodendro6,0.8183928750138922,-4.443467420306195e-9,4.886918951872512e-9,FALSE,0.4781751373411963,0.679388282353258,0.5453507702329591,0.4420445097855376,0.3363709139323453,0.601345811034709,0.6984728079092153,0.5185274432178494,0.4193412582823287,0.9405311195404941,0.5958882134072705,0.4706160168303067,0.6933369473239638,0.24755072368481784,0.5559924986876601,0.9353443124439662,0.3265497976478873,0.5274341738097168,0.4985769166772527,0.3827971152303344,0.3338353913165565,0.7876741663193072,0.8703248468278914,0.8879159633232068,0.8194531750148921,0.9351291816644958,0.7552072825667726,0.4161195726588111,0.4371754192455678,0.03225902673754365,0.6966449177556872,0.4997129646626825,0.5309077052226467,0.2640648528091367,0.7785638375610892,0.18299772050768315,0.12838121916730172,0.5324713016014699
s09.Pars_Tuber1B,0.8859405366369142,-8.26435732052143e-9,6.857143901331498e-9,FALSE,0.12671509792719232,0.9499894624973191,0.9046287997340471,0.833234275357907,0.3502626107457071,0.616348257904373,0.517811479988044,0.4162153670335429,0.8300053384440357,0.9604898146576,0.19831739027905146,0.991759161921322,0.9689458619892276,0.7452310935551757,0.5705632744856478,0.09463963353150334,0.33634319040194194,0.5055506875386147,0.9935029395543704,0.8570270403722737,0.5753257193074087,0.9447161310596808,0.5007506220883541,0.9950561136878592,0.8194319307086284,0.9998265051444992,0.9408139682903149,0.30975821187351804,0.8763088330720901,0.9952983587672444,0.7551726744958269,0.18646523343180135,0.1294739223144722,0.22407136183245166,0.29273358198216226,0.8615443175931137,0.7043245510530659,0.9999921828278504
s36.a2_tanycytes,0.9136275938861432,-6.074566153852464e-9,4.455333064223814e-9,FALSE,0.18801049212577725,0.578832568185857,0.3975896340581013,0.7540842011493276,0.9998824283951864,0.8647927332267837,0.5613945681761245,0.37189413394310494,0.6295332884131934,0.9776017053136572,0.7901113087369926,0.8614614723612154,0.981296706268656,0.8125605106120194,0.5454830692522129,0.5287341955637962,0.3852829359469588,0.9108264025644726,0.8269598985741982,0.1319233237821889,0.05090768477324903,0.4071308435966489,0.1919167930339829,0.7795005993336084,0.453056099728517,0.7547306774570179,0.6139557648617373,0.4806622843974911,0.5758911240160827,0.9366909493556602,0.6132071342028871,0.4499041978686553,0.4247010082619776,0.6020489027064938,0.2347440328046255,0.938913702062818,0.8128346721653142,0.9093472613494278
s14.PVMs,0.9184704981577676,-9.255624314101442e-9,6.635536932504549e-9,FALSE,0.06373338939588523,0.31443424762187266,0.3942390975340289,0.4106572536013077,0.2719170394534716,0.23029147845961603,0.3861645091099333,0.017996344540767057,0.0010566196511762381,0.9512569783660996,0.30960581299040185,0.6935756135149811,0.5403104939147213,0.8896906549866584,0.5903083664634652,0.9428640264978811,2.3337084077312215e-4,0.6676820111745264,0.518726311413134,0.023796217592014914,0.05257542307411958,0.39928074307558825,5.985304474553615e-4,0.9141346410374784,5.113287908583241e-5,0.8687515463135806,0.010242584154428554,0.002267932857271629,0.9549646180915622,0.8607965993823699,0.3831011566480605,0.572419050668454,0.00342268662593677,0.442911644343078,5.847573980410602e-4,0.8172984714734854,0.4959521045036471,0.9627205856445418
s35.b1_tanycytes,0.9316871596767948,-6.034476742676716e-9,4.054133862083576e-9,FALSE,0.14593526939302706,0.5041783069481096,0.37255043540351374,0.8975608832222939,0.9962127064582932,0.6990980683653063,0.5062129386590484,0.3015245415639279,0.7450495631789404,0.9832242738970962,0.7510895276269658,0.9562140102111916,0.9711881941134342,0.7403274694197008,0.5662874040511062,0.17684179721442506,0.6247676959989934,0.8476692094884409,0.9080821055423504,0.07457613901862213,0.18620071548200975,0.24632044733165626,0.2046428311108695,0.8288211156674056,0.38660659497016736,0.9741737475651632,0.41669231680803,0.6173532667537079,0.8575882563852575,0.9902061211405564,0.7441929622054333,0.44510694594110295,0.5940184064785252,0.7678397930620615,0.22173259517234628,0.6854314166452113,0.5151287458191093,0.9983983562750928
s34.a1_tanycytes1,0.9581036035847842,-7.23011578393241e-9,4.181454527393452e-9,FALSE,0.09504144960400007,0.6499569415956132,0.6722687496408969,0.9108474047482428,0.9952149617757964,0.5015220479455882,0.7892884958028532,0.15519801215568652,0.93778806600471,0.9879667736924128,0.7330568715360988,0.6036686741634872,0.8912856705094345,0.4004537114467183,0.1276694773360189,0.3021043087077008,0.4231613459342153,0.7692373890434149,0.9676410221396732,0.36366640107904397,0.032981825941043194,0.8203461640234788,0.0840304649817068,0.9713601245144668,0.5576597455730229,0.9115068017798892,0.2843674687184954,0.7849357579756104,0.7096595955571638,0.9723267158399456,0.3904097103584522,0.656919138846047,0.8375921139170022,0.6590158716428322,0.12191911268735173,0.596317905624265,0.4318470694604401,0.9875821931185749
s17.Fibroblasts2,0.9756062902616086,-1.5025067212337593e-8,7.625216134538819e-9,FALSE,0.9187962148622832,0.9924969531544262,0.7603113420454277,0.4554232603814491,0.9999984267175512,0.33347901871424745,0.6800321469617225,0.3469883218556814,0.6082558266929947,0.9975298136710344,0.1235741363924046,0.9997989449792304,0.7805065688523168,0.3346979617439072,0.4654219290406849,3.1644614703084254e-4,0.3746245490899469,0.7841716474357318,0.997689156863038,0.3285782141035193,0.2613745120850183,0.14826378251136985,0.4956004812725505,0.9991254213401132,0.37858152448287175,0.9980160052627756,0.6472523951120298,0.2380248149831487,0.997182532772258,0.9987041572477084,0.927611620292628,0.16319878902820134,0.04612304725275248,0.844431964581585,0.16801255225714112,0.09640901986081518,0.003478770281793093,0.9999741456161361
s33.a1_tanycytes2,0.9818693322838404,-1.0333061062488374e-8,4.934639986432232e-9,FALSE,0.25103342791029915,0.8110817836776769,0.7529038096603518,0.1836622573895748,0.7404065190767621,0.7513000464253341,0.4841305137916378,0.7827137698932793,0.1733087707675785,0.8037781404534258,0.5872663375882987,0.8042035696220702,0.7284480249058372,0.1639762213926213,0.6504066555375944,0.4280881546263107,0.02238477839051692,0.5279257101358105,0.4774433606359106,0.07490176295188752,0.041339948937389286,0.1676027971080528,0.03538047095427438,0.9405644255731642,0.2733040096820768,0.6357236881618091,0.1906596505885652,0.7479277788330099,0.5774416265130856,0.2787607107338743,0.3609299110016592,0.5637192612054733,0.1077229696917258,0.7052593524311287,0.013829830415809014,0.4325474973656649,0.20117870239422536,0.907005371874984
s10.Pars_Tuber1C,0.9875746724170243,-9.527830756394016e-9,4.246450584226673e-9,FALSE,0.12545240004867347,0.8005750703547763,0.6199935190591821,0.8317399990376451,0.9420580247128746,0.7624605875076598,0.4409281459130253,0.5954066431361701,0.5596001983527554,0.9984557886344416,0.2071133420363624,0.996664591280054,0.7721212315620847,0.3102400211239128,0.2344709144685383,0.0535893202858215,0.2706746785081945,0.9114147892715472,0.994245612345378,0.09490050993027573,0.231109949595941,0.17351746211158348,0.3464124663919682,0.9969398439497844,0.7073249226201622,0.9996323331810834,0.6162192919451075,0.435989001433163,0.9203036218914749,0.9998199233844944,0.9094434125579036,0.41937134894719896,0.5835127100688071,0.5478776274280444,0.1625720822771627,0.8651094574548368,0.4923583504305496,0.999982087194872
s01.Ependymocy1,0.9964631314230674,-1.1395256478567406e-8,4.230881465552576e-9,FALSE,0.3978930798963817,0.7212074758505682,0.6260107921240265,0.9966006948104572,0.9988155580060004,0.7978751560870831,0.8749144627648306,0.07280926482738047,0.9770085431138312,0.9982656377127188,0.8389859671138338,0.4565549703006608,0.9570325816293864,0.7543548509396832,0.05302968780373154,0.5466517472338919,0.7243276886552206,0.6274566565571056,0.9961761438636818,0.2669418984016472,0.3020313865394572,0.9541156200527444,0.3496859135904459,0.9904957044577094,0.26026738962304996,0.9993333827583314,0.2462156376626561,0.11455274926813985,0.9912327014757686,0.984807179259516,0.4138560079000933,0.7689673810849741,0.4647155476947628,0.6179224508533612,0.10256833637679076,0.8785482442730749,0.3777838323811119,0.9964176088723976
s11.Endothelial,0.9984110764926111,-1.3592779353807768e-8,4.607738173196885e-9,FALSE,0.3220936608960741,0.8174833937635092,0.7749411888996314,0.9943350919094242,0.9992949325131798,0.39929897017269983,0.030204603116723662,0.10716751527921907,0.203756834843952,0.9999694624024764,2.038357847336277e-4,0.9999999152458424,0.9594721571630384,0.4256707534007891,0.6724440950031437,0.040968418520584,0.04162599738770016,0.9153660312034836,0.9999521784856374,0.4076015190468073,0.28335293588245153,0.385715554302399,0.04380164833872438,0.997405364670037,0.20722971198135973,0.9999983725467838,0.5789011578316576,0.6412288536787351,0.992047669520595,0.9916452496724788,0.9995981872805976,0.00492895206023428,0.6271222522698947,0.9841603374249084,0.013049991115847296,0.982096941629323,0.40281880883090304,0.9999950364222018
s31.b2_tanycytes2,0.9986010282393171,-1.2013718656544211e-8,4.01916680549856e-9,FALSE,0.2328221458370481,0.521828458252481,0.1166314839512274,0.34107919683577553,0.9954011811746146,0.5896424554228789,0.4107100370329636,0.8370889715557892,0.293372252722126,0.9995713718510306,0.16472038731106214,0.999698433783564,0.07370885338830079,0.9399471019626868,0.3736812900973515,6.594540851080366e-4,0.2465196854214001,0.9171710020316072,0.9991515573702856,0.016476636790395783,0.07595391217932825,0.06045119480576055,0.44185643967972293,0.9665362675555328,0.6850084062015915,0.9837381080322428,0.2155820678311456,0.4817139752586643,0.953384437000822,0.9996267295762924,0.9956612168417216,0.15085326207265742,0.3313932952561838,0.43931363931623296,0.10589128002679572,0.3032627289155533,0.005763332261095421,0.9959335566037588
s02.Ependymocy2,0.9994181823674448,-1.2487727169653584e-8,3.8451614543227715e-9,FALSE,0.7837280412592359,0.4225252836178771,0.6578151256792499,0.98467882468608,0.9988881086152944,0.7318192179843915,0.6190258904976008,0.053190523546061984,0.9951708365570164,0.9997220014403756,0.3704744227726714,0.5116978273658335,0.9916452762140404,0.4933077741817166,0.5456991716873449,0.6069205841898672,0.7044604808824482,0.7672727627351623,0.9997932832095748,0.2138153269369497,0.19985193754716848,0.9873566146336796,0.5068637903825419,0.9600651541849491,0.7132805121525838,0.9999834640884172,0.7075945990764363,0.07937994003497828,0.9714150580029114,0.9904611879197162,0.6247640252551238,0.6253354895891776,0.9450885998142246,0.7192573219072605,0.11095915043666266,0.9991032492710562,0.7345142022470618,0.9999799981494586
s13.Mural_Cells2,0.9998484570662058,-1.61460648634646e-8,4.469315667100516e-9,FALSE,0.2567372187966702,0.9855300281917568,0.5850840714278034,0.952232988356269,0.9984151595785596,0.3290983191919814,0.06556893724407559,0.2519296527576785,0.9612110056722598,0.999999918145146,9.84908822880888e-5,0.9999985045488824,0.9635248784457398,0.20940296338869746,0.7529865708364978,0.01057299846299174,0.3529076500295436,0.8858734298277697,0.999999997029452,0.4684377988074264,0.3089130178687854,0.1439026913079316,0.34796810080468954,0.99530257507147,0.5884707713731244,0.9999609500264384,0.923308035672606,0.945655986079756,0.9999966053927309,0.9999419830737888,0.9998508454852452,0.006373915303552924,0.2909531774766096,0.9784703062748854,0.286037463145405,0.9823010296604407,0.05710981741196925,0.9999815131381646
s18.Fibroblasts3,0.9999465421310508,-1.904203114964844e-8,4.914914526205466e-9,FALSE,0.4233283131131959,0.9999464385351464,0.7662200635378419,0.7034156410312112,0.9999998730030238,0.7472996766589801,0.8940645512081837,0.016613615589099313,0.1558163297836015,0.990351303143481,0.22125528700610847,0.9999999999818612,0.7856489230109656,0.4680213443013637,0.7525410965718671,3.737394987830269e-5,0.06335716790951824,0.9812777097120406,0.9999584759592236,0.3209682584574588,0.3069215487863792,0.1227610680663413,0.10452250015616073,0.991930647622618,0.05554079929396807,0.9996472774107228,0.7109646447212672,0.28518969383611525,0.9913063363317196,0.9938915857859596,0.9296074400514408,0.655122031300994,0.042388357482800766,0.836404454435409,0.028590440431244937,0.1433628773314573,4.992757251416712e-4,0.9999733966969458
s30.b2_tanycytes1,0.9999685619531912,-1.6121973340993897e-8,4.0287322044871156e-9,FALSE,0.1517983257824182,0.5623552730228415,0.5180849386944463,0.771001517599091,0.9991865360201116,0.3015111039045872,0.6408161625119517,0.6322571679034718,0.4626973267802451,0.981844155623372,0.3510301858131477,0.9996930656296,0.2667853446810786,0.9868111400535402,0.2001544733129042,3.970911766522863e-4,0.34761985746415835,0.7409112410648975,0.9991714963400216,0.05047778441836728,0.4216266286890396,0.2582887759547697,0.23155416850130234,0.9981073720166244,0.2043904039119901,0.9753952859931396,0.2550830678257545,0.29139084984301555,0.9382618736036256,0.9993311963945732,0.9901960438523694,0.2478064140615741,0.1429611202048684,0.4966673702796296,0.17634655214269568,0.8392521912347639,0.16644419077425127,0.9999129283983008
s12.Mural_Cells1,0.9999755756163272,-1.7831145147287584e-8,4.3907528081941306e-9,FALSE,0.23542629316290745,0.6814755288885875,0.8755161985825491,0.9416365184419292,0.9868720531966144,0.3257404700117768,0.003499432342311016,0.004624191715903839,0.4875612227851107,0.999705766423868,4.0995929975441115e-6,0.9998655757489512,0.9731477654510564,0.9446843923678212,0.4382605183018741,0.008701635200761641,0.15424961260087444,0.7357456024469669,0.99952785488921,0.8192691913919838,0.6091181577129974,0.3535544241820049,0.3244027688262209,0.9923348948305282,0.1991896437367039,0.999950841379458,0.6304992583496587,0.3247286979900821,0.9606868658199842,0.9969041484112684,0.9364390638677108,5.458115177408269e-4,0.13390571225131834,0.9226876443066948,0.19450792470089415,0.9332761854925116,0.1125412663449492,0.9999931642196548
