gwas,specificity_id,conditional_annotation,annotation,tau,se,pvalue
BMI_UKBB_Loh2018,mousebrain,DEGLU5,RGSZ,-2.270668220918373e-09,4.471554089098507e-09,0.6942042189038927
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSPEP6,-2.810962110792238e-09,5.309360221091312e-09,0.7017482021704952
BMI_UKBB_Loh2018,mousebrain,DEGLU5,HBGLU4,-3.883298489672346e-09,7.133600478738964e-09,0.7069056118142105
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSNP1,-2.724986014947389e-09,4.814655378121602e-09,0.7142954197296628
BMI_UKBB_Loh2018,mousebrain,DEGLU5,CR,-3.372223573622215e-09,5.771298746843936e-09,0.7204938843270283
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENT4,-2.7706056449322747e-09,4.70265822800822e-09,0.7221221366056993
BMI_UKBB_Loh2018,mousebrain,DEGLU5,MOL3,-2.453641343980252e-09,3.6603082632548654e-09,0.7486786189524329
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACOB,-2.3559880936723922e-09,3.5016766936353424e-09,0.7494681835695641
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSNP2,-3.48318422992044e-09,5.049884661709232e-09,0.7548259285191403
BMI_UKBB_Loh2018,mousebrain,DEGLU5,SCGLU5,-4.086426986243943e-09,5.322066639318962e-09,0.7787050435637384
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSNP4,-4.5799739704507555e-09,5.921019419156975e-09,0.7803900052652966
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSPEP7,-4.066267438198378e-09,5.2037249314139645e-09,0.7827207019030811
BMI_UKBB_Loh2018,mousebrain,DEGLU5,DEGLU2,-4.8656507031729844e-09,6.004104201961163e-09,0.7911412361855528
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENT7,-4.2995066665036995e-09,5.041211961972361e-09,0.8031347522530974
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACTE1,-3.5016288291175463e-09,3.646793706728567e-09,0.8315211650893457
BMI_UKBB_Loh2018,mousebrain,DEGLU5,MGL1,-5.589151155511111e-09,5.4265145928765236e-09,0.8484881252597858
BMI_UKBB_Loh2018,mousebrain,DEGLU5,HYPEP6,-6.189562740866496e-09,6.0011455550773565e-09,0.8488226259305209
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACNT1,-3.91965939296293e-09,3.6449769521442397e-09,0.858893022960165
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENT2,-4.712679969147706e-09,4.220720968950916e-09,0.8679083313896572
BMI_UKBB_Loh2018,mousebrain,DEGLU5,EPEN,-4.362710053797277e-09,3.826753553747505e-09,0.8728683349137745
BMI_UKBB_Loh2018,mousebrain,DEGLU5,HYPEP8,-7.681477466242808e-09,6.626691186096011e-09,0.8768070385463381
BMI_UKBB_Loh2018,mousebrain,DEGLU5,VSMCA,-4.869700397770223e-09,4.018218841783158e-09,0.8872256685209168
BMI_UKBB_Loh2018,mousebrain,DEGLU5,MEINH5,-6.794458745705992e-09,5.552892018287348e-09,0.8894463835695217
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACTE2,-4.839332352803705e-09,3.580392589576084e-09,0.9117516403291216
BMI_UKBB_Loh2018,mousebrain,DEGLU5,MGL2,-7.291925573235886e-09,5.3441863931514214e-09,0.9137884943458332
BMI_UKBB_Loh2018,mousebrain,DEGLU5,SYNOR5,-8.119457063553334e-09,5.715377063546612e-09,0.9222883568479804
BMI_UKBB_Loh2018,mousebrain,DEGLU5,COP1,-5.5464455360030455e-09,3.887899251007126e-09,0.9231512182221688
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACMB,-5.285969825550786e-09,3.5808002678404263e-09,0.9300546130506644
BMI_UKBB_Loh2018,mousebrain,DEGLU5,RGDG,-7.186818240063294e-09,4.368631575396629e-09,0.9500249901910284
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PSNP3,-7.50836263169221e-09,4.500253927286996e-09,0.9523848890239892
BMI_UKBB_Loh2018,mousebrain,DEGLU5,CBPC,-8.687376237822846e-09,5.158763586215519e-09,0.9539095095099468
BMI_UKBB_Loh2018,mousebrain,DEGLU5,SYNOR1,-8.871444347382702e-09,5.202543623851337e-09,0.9559226347735956
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENTG4,-6.230567816732967e-09,3.612723602365621e-09,0.9577018228962628
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ACBG,-7.469898585677878e-09,4.191855821599502e-09,0.9626256080473368
BMI_UKBB_Loh2018,mousebrain,DEGLU5,SYCHO1,-9.967129055397969e-09,5.566891339795381e-09,0.9633075914750222
BMI_UKBB_Loh2018,mousebrain,DEGLU5,DETPH,-1.0960030173637408e-08,6.009468035024153e-09,0.9659083695620616
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENTG1,-7.1409735279273735e-09,3.853899169198459e-09,0.9680532112164952
BMI_UKBB_Loh2018,mousebrain,DEGLU5,EPSC,-6.943547583681022e-09,3.7024439825497e-09,0.9696308479697718
BMI_UKBB_Loh2018,mousebrain,DEGLU5,MGL3,-1.0030047425622743e-08,5.174679630447238e-09,0.9737062820134912
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PVM2,-1.1462353178728237e-08,5.5683438943460015e-09,0.9802282070088804
BMI_UKBB_Loh2018,mousebrain,DEGLU5,PVM1,-1.068929426021533e-08,5.175808653901375e-09,0.9805499169819584
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENTG2,-8.409269220905548e-09,3.8926160381329656e-09,0.9846257782525564
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENTG3,-8.421769255456577e-09,3.843334585099371e-09,0.9857837335427758
BMI_UKBB_Loh2018,mousebrain,DEGLU5,OEC,-8.687737628549322e-09,3.937851821838224e-09,0.9863154352440529
BMI_UKBB_Loh2018,mousebrain,DEGLU5,HYPEN,-8.50259681082914e-09,3.7529318793624455e-09,0.9882616846939101
BMI_UKBB_Loh2018,mousebrain,DEGLU5,VECA,-8.536588423098036e-09,3.4926541215730482e-09,0.9927404086455884
BMI_UKBB_Loh2018,mousebrain,DEGLU5,VECV,-1.0790025919075602e-08,4.320811578890437e-09,0.9937414723992009
BMI_UKBB_Loh2018,mousebrain,DEGLU5,ENTG6,-9.506987366483399e-09,3.742724450130711e-09,0.9944593547457554
BMI_UKBB_Loh2018,mousebrain,DEGLU5,SCHW,-1.3432866502910128e-08,5.248702641402034e-09,0.9947554435000844
