dataset,annotation,turcot2018_s21_mendelian_obesity_genes.mapped,turcot2018_table1_rare_variants.mapped,yazdi2015_table1_mouse_obesity_genes.mapped,human_psd_genes.pers_hmg2016_table_s12,mouse_psd_genes.pers_hmg2016_table_s13,combined_rare_mendelian_obesity,locke_nearest,locke_associated
Mousebrain,TEGLU4,0.0106083339081716,0.0056832396878704,0.726719523420449,1.40690683633843e-45,2.28738743718779e-60,0.00254044567333708,0.00689722475247387,0.01496671724452
Mousebrain,TEGLU5,0.0030114002096124602,0.434575315604557,0.959218551529876,1.08752581658134e-51,4.36231351903902e-61,0.00946981782080238,0.0139231394252835,0.0595303093303375
Mousebrain,TEGLU6,0.00479044947218511,0.317506752798787,0.752548612717097,4.19605195553572e-42,1.71248882530816e-54,0.00897848839182028,0.04060863904875,0.015985108930392
Mousebrain,TEGLU7,0.0201438463368041,0.90640554667945,0.967454660804936,4.59650874167608e-40,9.62589934153042e-57,0.140875583105873,0.186726733579444,0.248273521312527
Mousebrain,TEGLU8,0.00441131962290216,0.858477074721163,0.993101935254823,4.38656442849701e-45,5.02885308325699e-62,0.0430465851357554,0.194827777282301,0.130724730554224
Mousebrain,TEGLU9,0.109149293560141,0.46284983107872,0.878732479878439,1.70707480388247e-68,1.8069593778486e-89,0.157966529867145,0.11882065815514,0.134856847012271
Mousebrain,TEINH1,0.0025669985638975,9.37791428493171e-4,0.0125021365948907,6.54409276003399e-52,2.15000653527926e-49,1.65807589701732e-4,0.0213556493567248,0.0446986426777936
Mousebrain,TEINH10,0.373449195918354,0.208762457442389,0.482815408530457,1.11476625493811e-37,2.1749410990546e-32,0.247904007212404,0.583208668523252,0.29522501456431
Mousebrain,TEINH11,0.0444847369379461,0.258885128876342,0.331770902982047,1.24974774717516e-31,1.75000691936948e-34,0.039082986422194,0.132428159720306,0.047770789041949
Mousebrain,TEINH12,0.0445769760636466,0.361018232856487,0.373377248404647,6.53111583472717e-38,9.03920102217463e-40,0.0571151152598731,0.114089294143029,0.0268497841427891
Mousebrain,TEINH13,0.0474212549444281,0.104221208157008,0.682917627113474,8.48336196577608e-45,1.56167644420865e-50,0.0228901115501941,0.201398836410907,0.0140869037484214
Mousebrain,TEINH14,0.0702585068763547,0.149245962869678,0.0808869110074251,7.40708380728037e-35,5.59405823235213e-43,0.0474930993402053,0.25199313574605,0.0997666452645106
Mousebrain,TEINH15,0.396574534420818,0.0362603076295638,0.844600413604324,3.07407932991335e-23,1.12425426322068e-29,0.154255021816372,0.390417811549067,0.00182195016266819
Mousebrain,TEINH16,0.154023128958574,0.243187912173826,0.860407257324391,3.77012187824418e-38,2.85115954947834e-44,0.125361019227814,0.602425803877728,0.0970781058986916
Mousebrain,TEINH17,0.0460163009756691,0.0439128283672076,0.481557497218483,4.11945900483523e-46,1.17550145053157e-48,0.0333307356129724,0.107648476509854,0.108930591695908
Mousebrain,TEINH18,0.0551525232583395,0.0617695687394952,0.590567827704642,8.2462633495332e-42,2.29926095451985e-41,0.0407503219074268,0.3494145883511,0.0487804807009154
Mousebrain,TEINH19,0.0460417726800987,0.114998702123485,0.925524634558964,5.18735835919415e-42,1.05512265303671e-44,0.0445724467079807,0.250566551346984,0.114424557102317
Mousebrain,TEINH2,0.00204082516109085,0.00161494580528051,0.00535788127108107,1.71075951431616e-32,2.0013878130745e-39,2.28657141008728e-4,0.196070948951076,0.230981554486897
Mousebrain,TEINH20,0.381357673806058,0.0666186618663599,0.668023187059356,3.81754004976799e-58,4.76260798551612e-58,0.192097190719876,0.297475826371715,0.074517712297724
Mousebrain,TEINH21,0.273069204608502,0.0913971840253119,0.140518844897913,6.69801201895396e-34,8.03400337670035e-31,0.151741643254043,0.0439347514169262,0.0349443280796521
Mousebrain,TEINH3,0.00657038830774846,0.00480105281999732,0.00423854182388082,6.6104368915604e-58,5.23761562117644e-57,0.00200733190410727,0.0815683915338896,0.0145533592788355
Mousebrain,TEINH4,0.0294388600593449,0.0543384716973942,0.00281213829602177,1.37402953204663e-23,1.74539593679942e-22,0.00971432764932759,0.225086598479451,0.312903322726166
Mousebrain,TEINH5,0.0265625333984037,0.0535287352024247,0.130795977442016,7.80834050031842e-18,2.58030543437009e-24,0.00871906591140012,0.203093287844916,0.172280950958572
Mousebrain,TEINH6,0.414759568980154,0.0959113076397822,0.124114567455052,8.79267895829379e-15,3.66647342589739e-23,0.161152089674091,0.416384934068363,0.099785000656931
Mousebrain,TEINH7,0.512652415565841,0.269543033912066,0.201959405911017,2.74099531197761e-23,2.71589073838414e-25,0.335374415150592,0.391412671376809,0.162269128603739
Mousebrain,TEINH8,0.0881688593495725,0.0441954400139216,0.0510355049988056,2.6935783344787e-24,3.38676515045625e-26,0.0143232892866048,0.873278398957739,0.623169540124352
Mousebrain,TEINH9,0.218704340194175,0.201674537186972,0.580164353773222,1.3301021199141e-38,2.74952320945712e-35,0.0998869339103075,0.800246500543304,0.428524744925201
Mousebrain,VECA,0.818163402590638,0.710871813932442,0.606630387872007,0.97580942807756,0.999692159225794,0.822560234485738,0.855133646194871,0.749054030117998
Mousebrain,VECC,0.908956376031226,0.73827875959857,0.831693278163068,0.934450662943929,0.951826711503743,0.909453289044001,0.995728600905581,0.985901347260573
Mousebrain,VECV,0.950086862871215,0.795580008190647,0.777462776117656,0.973588164939684,0.994491130569869,0.954712322147871,0.982832762474994,0.954879660372822
Mousebrain,VLMC1,0.881368628382144,0.622172364542239,0.332156838531701,0.999999661004018,0.999999999678906,0.857188776405372,0.980194867959991,0.902342776666662
Mousebrain,VLMC2,0.496428645257341,0.517041139055701,0.166062706164499,0.999579381437548,0.999990884424503,0.557143208401457,0.957065718967255,0.980016859025945
Mousebrain,VSMCA,0.807862571308993,0.571494218740055,0.410556836698027,0.629943122252869,0.988238437403991,0.764186405013877,0.912618905343299,0.598823969803702
Campbell,n01.Hdc,0.600687826992143,0.514218227116837,0.869139564233032,4.1646721957565e-54,2.44154659928892e-43,0.53523299568079,0.789271086669074,0.907910880047057
Campbell,n02.Gm8773.Tac1,0.433422401794317,0.281501154413537,0.576832270461963,1.1437680269233e-52,1.10668949264899e-55,0.270477225234712,0.0414629131453464,0.188237669211487
Campbell,n03,0.183455670471175,0.427045690272512,0.931671708396469,5.91965253100694e-27,3.69887985518309e-33,0.261665118245411,0.0675161624906383,0.793016128924374
Campbell,n04.Sst.Nts,0.625380906452219,0.0216787120187999,0.913079084387271,1.0712229760019e-50,6.11042998181894e-47,0.304238209890032,0.188896569354051,0.0708217107919773
Campbell,n05.Nfix.Htr2c,0.804986549309021,0.194059630680134,0.87714853127893,1.57890386801643e-50,7.62409976104913e-50,0.577443314529401,0.0381890989289639,0.174987441374186
Campbell,n06.Oxt,0.161681373890603,0.687150906397816,0.919138766920327,1.91624486998689e-10,4.40039030064945e-14,0.21486419927469,0.684098281868262,0.47296936198721
Campbell,n07,0.681240115070796,0.0835759531815055,0.0721898544853124,3.51234279183783e-30,4.42855218052145e-36,0.478654023988205,3.09717356342837e-4,0.00534341582173223
Campbell,n08,0.336650106748984,0.121431171782052,0.838184225811272,3.27377428691573e-37,5.92823452608289e-56,0.219956584058027,0.0158350925971933,0.0514223428904839
Campbell,n09.Th.Slc6a3,0.553511886733595,0.0380292704391101,0.585936022870579,3.34417160208786e-49,8.57128855032465e-58,0.187099659722364,1.2414249331217e-4,6.65180308641146e-4
Campbell,n10.Ghrh,0.495697403785645,0.422321928813155,0.589188244945615,6.80813451178789e-27,1.89089665128186e-38,0.530324890557334,0.118022174531144,0.161917630108842
Campbell,n11.Th.Cxcl12,0.00201566455336986,0.0422854182038154,0.225494442212252,7.13555304854254e-31,2.41152088196131e-31,6.61268597577954e-4,0.409962805185033,0.448853496590392
Campbell,n12.Agrp.Sst,0.245435062495747,0.0691329182724207,0.237740812841379,9.54868796068643e-29,6.0217135052148e-45,0.115841116096816,0.28675358738281,0.0493723102186906
Campbell,n13.Agrp.Gm8773,0.136806399558652,0.120882478372528,0.485061941341798,5.68939769431716e-25,1.94902358421909e-32,0.0625810670933769,0.783651798482152,0.121127653872277
Campbell,n14.Pomc.Ttr,0.0101667789818114,0.075294901007707,0.256506539679554,3.64609247778726e-30,1.47671313074441e-39,0.00480268407652284,0.19025235225939,0.0928668809145429
Campbell,n15.Pomc.Anxa2,0.0316354268598249,0.143755484783848,0.0390767521967387,3.84369343023891e-42,9.20240255437773e-47,0.0186997846892855,0.202124773546828,0.165420320460053
Campbell,n16.Rgs16.Vip,0.0138052992205505,0.702561171613962,0.22527977587166,0.223777711142555,0.00124122811176835,0.0309000641079134,0.00522307860957215,0.00159349700154853
Campbell,n17.Rgs16.Dlx1,0.288184569177989,0.664802299265474,0.393454137933291,1.42774130092258e-13,2.06427198675109e-13,0.499592525174264,0.0109720731469167,0.0321419754675427
Campbell,n18.Rgs16.Slc17a6,0.00710964471664883,0.919289774320425,0.571281278505644,8.51037691828178e-15,1.28787037163445e-12,0.0485310011077418,0.144522578470016,0.0234368191144058
Campbell,n19.Gpr50,0.330199926900691,0.00129491460294639,0.0356126161246653,8.61935716231216e-21,1.44121282115083e-29,0.151607998567672,0.010060395956661,0.049880658580032
Campbell,n20.Kiss1.Tac2,0.136614392825902,0.0237087211192595,0.1054871600086,2.11736114414849e-33,3.70086264630874e-43,0.0719749602474221,0.103693711705305,0.347096614077229
Campbell,n21.Pomc.Glipr1,0.0641168736582089,7.24520213048598e-4,0.0979911946896218,4.62815224963582e-50,3.10924541914806e-58,0.0105547720166576,0.0181293080412261,0.00906197757953188
Campbell,n22.Tmem215,0.168676694410476,2.54969322856451e-5,0.503002236444218,8.57897691160695e-45,5.02668880235406e-47,0.0141665854038215,0.133656661036642,0.0832953204921508
Campbell,n23.Sst.Unc13c,0.920994618458535,0.27895721420886,0.399618420891569,1.35543856589719e-44,2.22714941246023e-66,0.877175019083118,0.166657333715699,0.0423899688989166
Campbell,n24.Sst.Pthlh,0.318222606183435,0.197789295517343,0.648516091911937,6.22906374428882e-72,1.13173761726049e-97,0.264532305688313,0.260733816143888,0.563334287439616
Campbell,n25.Th.Lef1,0.309946249018583,0.790059869580903,0.537833806958097,1.55871104415408e-50,2.0691620619429e-50,0.56475427721454,0.0794685995864019,0.0407178456717846
Campbell,n26.Htr3b,0.214182644132765,0.147656403792714,0.911870058932094,2.38403142356996e-37,1.36431432320396e-45,0.14901724540221,0.310832848887196,0.0640555012785985
Campbell,n27,0.0682485097159322,0.0737148005294009,0.409232258245031,1.19437352264164e-36,4.54772097166819e-36,0.030043464321805,0.0930630537314203,0.0303244790934888
Campbell,n28.Qrfp,0.417066599245439,0.00120144970078166,0.936691650219874,1.77498884569287e-29,1.57816598113032e-37,0.0865191128216775,0.0847419646495634,0.66714027159941
Campbell,n29.Nr5a1.Adcyap1,0.143432326152607,0.00719550680539646,0.172383102634788,1.83720627131707e-61,3.70883108817167e-79,0.0518342730248036,0.0977736870255795,0.100030709983114
Campbell,n30.Nr5a1.Nfib,0.139799134665887,0.0601582882083059,0.093192677701823,5.67464787161386e-70,1.65086782138221e-72,0.0599978216538761,0.0606480278149941,0.0292614959769071
Campbell,n31.Fam19a2,0.323332639155705,0.298243931357453,0.79798856278709,7.10044913428023e-40,2.29090352082404e-44,0.33297725151197,0.0326613675715712,0.00972432142680964
Campbell,n32.Slc17a6.Trhr,0.0231772279631095,1.68765071982686e-4,0.707891370101224,3.95141111880322e-59,7.15549810686112e-69,0.00153212073404484,0.0231908792476808,0.0973412895858692
Campbell,n33.unassigned.1.,0.0847520149878723,0.0023568265596165,0.0721196287731976,1.28108442402646e-52,5.05780414507961e-67,0.0250495010457491,0.00307770936230474,0.0925882208555728
Campbell,n34.unassigned.2.,0.230874498286457,0.00566770251081201,0.580716092468515,8.64584870293582e-63,1.46828905039505e-81,0.0748201171293489,0.00670443625394898,0.0403590772529018
Campbell,s01.Ependymocy1,0.63996527482222,0.940525150875904,0.611159387632018,0.988445010401617,0.999999980480397,0.807517123666569,0.998225434198181,0.931523536997591
Campbell,s02.Ependymocy2,0.124436917791876,0.938704598606343,0.223756316219983,0.999984283065969,0.999999999994268,0.313510281628898,0.965793741867164,0.849412446076068
Campbell,s03.Oligodendro1,0.967287112356321,0.225714488900539,0.953319277986009,7.48644218462568e-6,4.21090545275642e-5,0.878597100617758,0.117013792888429,0.594142282401401
Campbell,s04.Oligodendro2,0.84116855409852,0.652824873617834,0.681159290018817,8.04289447393129e-5,0.00469445186217385,0.832349898651023,0.401252206148759,0.806706035570476
Campbell,s05.Oligodendro3,0.992872701255363,0.291625377347854,0.969793026414195,3.5778979332987e-7,0.0010918139301997,0.964691045820223,0.724412381701431,0.718833088941766
Campbell,s06.Oligodendro4,0.985017880479906,0.36551624800173,0.829833299872827,2.630559770488e-5,0.0395691699746336,0.95033707017048,0.443506856883884,0.335753683326289
Campbell,s07.Oligodendro5,0.99324990217404,0.653274823750556,0.779475243005142,2.6003382848967e-6,5.50026260448764e-5,0.988846331634458,0.225226220082364,0.675174355232057
Campbell,s08.Pars_Tuber1A,0.0247140763454923,0.673099271716605,0.859345410239522,0.99999999986761,0.999999999996846,0.0775434456008741,0.510464700381101,0.169365027352958
Campbell,s09.Pars_Tuber1B,0.838620091427588,0.604133232525755,0.585840222003316,0.995810931551857,0.995231916979866,0.817926033109763,0.418268896751662,0.976194209075097
Campbell,s10.Pars_Tuber1C,0.657376213949531,0.586431930397865,0.774554027574237,0.999999999999907,1,0.7011764089251,0.969353175996202,0.987491783450444
Campbell,s11.Endothelial,0.990209195230787,0.837417236939273,0.868195273741705,0.978054468194394,0.999451767559675,0.992123265258939,0.982101792119778,0.997470247390346
Campbell,s12.Mural_Cells1,0.944853140679421,0.909694065482408,0.367380382597756,0.975724579022921,0.990250955055713,0.975031952602028,0.810664114948533,0.951608526681573
Campbell,s13.Mural_Cells2,0.992210439302859,0.934412026385916,0.754737920676037,0.995129590463385,0.999979631147755,0.99716949006917,0.822979702743976,0.781169091309385
Campbell,s14.PVMs,0.955571751069563,0.603125006564016,0.418928984176195,0.999038796088164,0.999996929924851,0.938724665208758,0.773770313392148,0.893764833407811
Campbell,s15.Microglia,0.99739506149409,0.743462153746071,0.616158755206541,0.999149741003768,0.999660302991641,0.996385109965376,0.966555518844939,0.385719594106784
Campbell,s16.Fibroblasts1,0.923589670002306,0.684109586275228,0.208481812936326,0.99989925077785,0.99999998475569,0.91856401331756,0.927053257795205,0.941911722752295
Campbell,s17.Fibroblasts2,0.556187328708593,0.604924745970288,0.0112484595133036,0.999892982141888,0.999999988484346,0.723136863358089,0.790097508747637,0.898530784759963
Campbell,s18.Fibroblasts3,0.945744894421948,0.91552177236239,0.286632322313378,0.999999513725085,0.999999999056464,0.976265910645806,0.758484008825599,0.83499672071162
Campbell,s19.Parstuber2A,0.0160888195216131,0.443911261522584,0.626997313395923,0.999869520773018,0.999997147403117,0.0408580122327374,0.766904498695649,0.0816491550682458
Campbell,s20.Parstuber2B,0.120462726461192,0.347093845177946,0.0153658259454136,0.923000632891656,0.995832370736105,0.0915291542421686,0.0774587945560185,0.0468249450617357
Campbell,s27.Oligodendro6,0.993089863052954,0.740391157019418,0.667658915535395,0.00102005035282229,7.58146032396935e-5,0.991305180995247,0.27409980247218,0.661386523175836
Campbell,s28.NG2_OPC1,0.901114826431155,0.62164778143719,0.85075784051264,0.841797690313491,0.857471175356909,0.883562528007161,0.354529341858249,0.842005031446651
Campbell,s29.NG2_OPC2,0.947933775765509,0.784546721331403,0.87384117148875,0.864509025755732,0.534012197269372,0.953868584248228,0.00803941249147422,0.696684225440369
Campbell,s30.b2_tanycytes1,0.907966519120503,0.890762908158643,0.94882234301423,0.999997990302446,0.999999999998834,0.946730857034486,0.947403180964711,0.280836800316455
Campbell,s31.b2_tanycytes2,0.555751944688312,0.913079570331988,0.616802230921708,0.999999999841788,0.999999999999994,0.72588709302769,0.87954629914971,0.458946306824093
Campbell,s32.Astrocytes,0.947380353959894,0.699257030042784,0.19144230734788,0.119320760433745,0.407079242988043,0.942936499640987,0.280349096895574,0.398045911471739
Campbell,s33.a1_tanycytes2,0.852932973151819,0.906606842452865,0.0321479964885355,0.169286880974084,0.989619835379291,0.927879271828189,0.881897236146675,0.65939253189994
Campbell,s34.a1_tanycytes1,0.86385200830594,0.950405180760456,0.482054835809517,0.863279245316927,0.999993401713012,0.948709032817824,0.994021350148677,0.876691911040675
Campbell,s35.b1_tanycytes,0.384472161853279,0.930101005113005,0.25326447827843,0.999995745694154,0.999999999999992,0.603642596671874,0.995581031058694,0.724782278138118
Campbell,s36.a2_tanycytes,0.287332663556299,0.964246708952841,0.176767062524345,0.999999121861041,0.999999999999999,0.578992561184981,0.999652954576053,0.598630358506649
